EEG Fp1-Ref,EEG Fp2-Ref,EEG F7-Ref,EEG F3-Ref,EEG Fz-Ref,EEG F4-Ref,EEG F8-Ref,EEG T3-Ref,EEG C3-Ref,EEG Cz-Ref,EEG C4-Ref,EEG T4-Ref,EEG T5-Ref,EEG P3-Ref,EEG Pz-Ref,EEG P4-Ref,EEG T6-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
3.852156132694384e-06,-6.35382317575619e-06,-9.998668172247413e-07,1.6771113620409832e-06,-1.6331113620420237e-07,-5.517267494735652e-06,-9.198112491226023e-06,-5.3499563585315436e-06,-3.844156132694573e-06,-3.6768449964904654e-06,-3.0076004516740344e-06,-7.525001129184945e-06,3.350222724082061e-06,-2.3383559068576033e-06,3.3862227240812094e-07,-2.8402893154699267e-06,-6.019200903347974e-06,-6.019200903347974e-06,-7.023067720572621e-06,5.2205074495681534e-05,-6.574927652821445e-05,673.0390625
4.186778405102599e-06,-1.3715513168736932e-05,-2.672978179265819e-06,4.688711813714923e-06,3.3862227240812094e-07,1.713111362040132e-07,-1.83642249824528e-06,-4.84802294991922e-06,-4.5134006775110045e-06,-2.003733634449388e-06,-1.3344890896329568e-06,-2.5056670430617114e-06,3.0156004516738452e-06,-2.003733634449388e-06,3.3862227240812094e-07,-1.3344890896329568e-06,-3.1749115878781424e-06,-6.855756584368514e-06,-5.851889767143867e-06,5.0699274269844565e-05,-6.89281881160925e-05,673.04296875
2.68097817926563e-06,1.104653498947102e-05,-1.5018002258370645e-06,1.3424890896327677e-06,3.999999999905412e-09,-1.3344890896329568e-06,-5.015334086123328e-06,-8.528867946409592e-06,-5.015334086123328e-06,-2.003733634449388e-06,-6.652445448165257e-07,1.0078668172245522e-06,-8.325556810206334e-07,-2.5056670430617114e-06,1.3424890896327677e-06,-9.998668172247413e-07,-4.346089541306897e-06,-5.182645222327435e-06,-3.1749115878781424e-06,6.542265425580605e-05,-7.026667720572536e-05,673.046875
1.8444224982450908e-06,1.087922385326691e-05,4.856022949919031e-06,4.856022949919031e-06,-3.3062227240831013e-07,-3.34222272408225e-06,-4.979334086124179e-07,-4.979334086124179e-07,-1.167177953428849e-06,1.0078668172245522e-06,1.3424890896327677e-06,3.3862227240812094e-07,-3.5095338602863577e-06,1.3424890896327677e-06,2.68097817926563e-06,2.68097817926563e-06,4.019467268898492e-06,1.5098002258368753e-06,1.1751779534286598e-06,7.562863356425663e-05,-7.060129947813359e-05,673.05078125
2.8482893154697376e-06,5.059334086122288e-07,2.68097817926563e-06,5.69257863093957e-06,-1.6331113620420237e-07,-5.015334086123328e-06,-9.998668172247413e-07,-5.517267494735652e-06,-3.6768449964904654e-06,-2.3383559068576033e-06,-1.5018002258370645e-06,5.059334086122288e-07,-1.1875090670491747e-05,-1.5018002258370645e-06,-3.3062227240831013e-07,-1.83642249824528e-06,5.525267494735462e-06,-5.015334086123328e-06,-4.680711813715112e-06,6.609189880062247e-05,-7.244172197637877e-05,673.0546875
5.525267494735462e-06,-6.855756584368514e-06,-2.1710447706534957e-06,1.5098002258368753e-06,3.999999999905412e-09,-2.3383559068576033e-06,-2.1710447706534957e-06,-1.4384757713553364e-05,-5.182645222327435e-06,-3.1749115878781424e-06,-1.5018002258370645e-06,6.732445448163366e-07,-9.998668172247413e-07,-2.3383559068576033e-06,1.1751779534286598e-06,-3.3062227240831013e-07,-9.998668172247413e-07,-1.83642249824528e-06,1.6771113620409832e-06,4.534531791131311e-05,-7.645718924527734e-05,673.05859375
6.1945120395518935e-06,-2.157913657033e-05,2.5136670430615223e-06,-1.6691113620411723e-06,1.713111362040132e-07,-3.5095338602863577e-06,-2.1710447706534957e-06,-7.525001129184945e-06,-3.0076004516740344e-06,-1.5018002258370645e-06,3.3862227240812094e-07,-3.844156132694573e-06,-5.517267494735652e-06,-6.652445448165257e-07,2.5136670430615223e-06,1.0078668172245522e-06,-1.83642249824528e-06,8.405556810204443e-07,6.732445448163366e-07,2.9952693380535196e-05,-7.946878969695128e-05,673.0625
-4.979334086124179e-07,-5.517267494735652e-06,2.346355906857414e-06,-1.83642249824528e-06,1.713111362040132e-07,-1.3344890896329568e-06,-2.003733634449388e-06,-6.688445448164406e-06,-6.688445448164406e-06,-3.844156132694573e-06,-3.5095338602863577e-06,-5.517267494735652e-06,-7.023067720572621e-06,-4.178778405102789e-06,-3.3062227240831013e-07,-4.680711813715112e-06,3.3862227240812094e-07,-5.182645222327435e-06,-3.1749115878781424e-06,2.3427559068574995e-05,-8.013803424176772e-05,673.06640625
2.8482893154697376e-06,1.623318021179836e-05,5.3579563585313544e-06,2.346355906857414e-06,-3.3062227240831013e-07,1.6771113620409832e-06,-3.0076004516740344e-06,-2.3383559068576033e-06,-2.1710447706534957e-06,-3.3062227240831013e-07,1.0078668172245522e-06,1.3424890896327677e-06,2.5136670430615223e-06,8.405556810204443e-07,3.350222724082061e-06,1.6771113620409832e-06,1.020997930845048e-05,3.0156004516738452e-06,2.68097817926563e-06,2.4096803613391425e-05,-8.013803424176772e-05,673.0703125
9.540734763634049e-06,-1.83642249824528e-06,6.027200903347785e-06,-5.3499563585315436e-06,3.999999999905412e-09,-6.019200903347974e-06,2.8482893154697376e-06,-1.5018002258370645e-06,-3.844156132694573e-06,-2.5056670430617114e-06,-1.3344890896329568e-06,2.5136670430615223e-06,4.688711813714923e-06,-1.5018002258370645e-06,-3.3062227240831013e-07,-2.003733634449388e-06,-1.6691113620411723e-06,-3.6768449964904654e-06,-6.186512039552083e-06,3.21277381511886e-05,-8.181114560380879e-05,673.07421875
7.867623401592971e-06,-6.688445448164406e-06,2.011733634449199e-06,-7.692312265389051e-06,-1.6331113620420237e-07,-6.521134311960298e-06,5.023334086123139e-06,-8.863490218817806e-06,-8.026934537797268e-06,-6.019200903347974e-06,-4.84802294991922e-06,-3.844156132694573e-06,-1.6331113620420237e-07,-5.851889767143867e-06,-2.672978179265819e-06,-5.182645222327435e-06,-8.528867946409592e-06,-1.555593566698212e-05,-1.103853498947121e-05,3.64778276924954e-05,-8.532467946409507e-05,673.078125
5.023334086123139e-06,5.059334086122288e-07,-4.979334086124179e-07,1.5098002258368753e-06,-3.3062227240831013e-07,-8.026934537797268e-06,-4.0114672688986815e-06,-8.863490218817806e-06,-5.851889767143867e-06,-4.0114672688986815e-06,-2.003733634449388e-06,3.6848449964902762e-06,-2.8402893154699267e-06,-3.5095338602863577e-06,-4.979334086124179e-07,-1.3344890896329568e-06,-1.555593566698212e-05,-6.521134311960298e-06,-7.525001129184945e-06,2.2423692251350347e-05,-8.816896877956488e-05,673.08203125
4.019467268898492e-06,6.027200903347785e-06,-4.178778405102789e-06,-1.3344890896329568e-06,-1.6331113620420237e-07,-8.194245674001375e-06,1.3424890896327677e-06,-1.0536601580858886e-05,-6.688445448164406e-06,-4.178778405102789e-06,-1.5018002258370645e-06,3.5175338602861686e-06,-3.2956293832209324e-05,-4.0114672688986815e-06,-3.3062227240831013e-07,-1.5018002258370645e-06,-2.258300338755464e-05,-8.863490218817806e-06,-8.194245674001375e-06,1.0078668172245522e-06,-8.917283559678953e-05,673.0859375
6.027200903347785e-06,-5.3499563585315436e-06,1.0078668172245522e-06,3.6848449964902762e-06,3.999999999905412e-09,-5.684578630939759e-06,-9.998668172247413e-07,-1.6691113620411723e-06,-2.1710447706534957e-06,-1.5018002258370645e-06,1.1751779534286598e-06,3.5175338602861686e-06,3.0156004516738452e-06,-4.979334086124179e-07,1.6771113620409832e-06,3.3862227240812094e-07,-9.36542362743013e-06,-3.5095338602863577e-06,-4.5134006775110045e-06,-3.6768449964904654e-06,-8.917283559678953e-05,673.08984375
4.856022949919031e-06,-3.0076004516740344e-06,1.6771113620409832e-06,-2.3383559068576033e-06,3.999999999905412e-09,-2.003733634449388e-06,1.713111362040132e-07,-3.1749115878781424e-06,-4.0114672688986815e-06,-2.1710447706534957e-06,3.3862227240812094e-07,8.536867946409403e-06,3.852156132694384e-06,-8.325556810206334e-07,6.732445448163366e-07,8.405556810204443e-07,8.871490218817617e-06,-4.178778405102789e-06,-1.5018002258370645e-06,3.1829115878779533e-06,-8.984208014160597e-05,673.09375
2.68097817926563e-06,-3.34222272408225e-06,-6.652445448165257e-07,-7.357689992980836e-06,3.999999999905412e-09,-3.34222272408225e-06,-5.684578630939759e-06,-9.36542362743013e-06,-6.521134311960298e-06,-4.84802294991922e-06,-3.5095338602863577e-06,-2.3383559068576033e-06,-1.8902158391064275e-05,-3.1749115878781424e-06,-4.979334086124179e-07,-3.1749115878781424e-06,4.186778405102599e-06,-8.026934537797268e-06,-2.8402893154699267e-06,-9.198112491226023e-06,-9.268636945707581e-05,673.09765625
4.354089541306708e-06,-8.026934537797268e-06,2.68097817926563e-06,3.350222724082061e-06,3.3862227240812094e-07,-5.182645222327435e-06,-6.688445448164406e-06,-8.325556810206334e-07,-3.1749115878781424e-06,-2.672978179265819e-06,-3.34222272408225e-06,-7.85962340159316e-06,-1.5018002258370645e-06,-1.3344890896329568e-06,8.405556810204443e-07,-3.1749115878781424e-06,-8.194245674001375e-06,-6.652445448165257e-07,-2.5056670430617114e-06,-4.500269563890509e-05,-9.569796990874974e-05,673.1015625
2.8482893154697376e-06,6.529134311960109e-06,-2.8402893154699267e-06,-1.5018002258370645e-06,1.713111362040132e-07,-7.357689992980836e-06,-4.5134006775110045e-06,-1.0703912717062993e-05,-5.684578630939759e-06,-3.6768449964904654e-06,-2.8402893154699267e-06,-1.3344890896329568e-06,1.3424890896327677e-06,-3.34222272408225e-06,-3.3062227240831013e-07,-3.1749115878781424e-06,-3.3062227240831013e-07,-2.672978179265819e-06,-2.3383559068576033e-06,-7.695912265388967e-05,-9.670183672597439e-05,673.10546875
2.68097817926563e-06,6.863756584368324e-06,3.0156004516738452e-06,-5.182645222327435e-06,-1.6331113620420237e-07,-6.521134311960298e-06,-4.0114672688986815e-06,6.732445448163366e-07,-1.5018002258370645e-06,-1.167177953428849e-06,-6.652445448165257e-07,-5.182645222327435e-06,7.19837885677654e-06,6.732445448163366e-07,2.011733634449199e-06,-6.652445448165257e-07,1.3424890896327677e-06,6.732445448163366e-07,1.713111362040132e-07,-9.168250263985116e-05,-9.603259218115796e-05,673.109375
3.852156132694384e-06,-3.22870492873929e-05,1.1751779534286598e-06,-7.190378856776729e-06,1.713111362040132e-07,-8.696179082613699e-06,-6.855756584368514e-06,-3.844156132694573e-06,-1.6691113620411723e-06,-1.6691113620411723e-06,3.999999999905412e-09,-4.84802294991922e-06,-2.1710447706534957e-06,1.1751779534286598e-06,1.6771113620409832e-06,1.3424890896327677e-06,-1.167177953428849e-06,1.5098002258368753e-06,1.1751779534286598e-06,-0.00010372890444654692,-9.636721445356617e-05,673.11328125
3.5175338602861686e-06,-9.198112491226023e-06,-3.34222272408225e-06,4.354089541306708e-06,1.713111362040132e-07,-2.5056670430617114e-06,-8.361556810205484e-06,-9.030801355021914e-06,-5.517267494735652e-06,-4.84802294991922e-06,-2.8402893154699267e-06,-6.688445448164406e-06,3.0156004516738452e-06,-2.1710447706534957e-06,-1.6331113620420237e-07,-2.5056670430617114e-06,-1.0034668172246562e-05,-2.3383559068576033e-06,-2.672978179265819e-06,-0.00012414086306344806,-9.887688149662779e-05,673.1171875
1.8444224982450908e-06,9.875357036042264e-06,-1.5018002258370645e-06,3.5175338602861686e-06,1.713111362040132e-07,-6.652445448165257e-07,-3.34222272408225e-06,-4.0114672688986815e-06,-3.5095338602863577e-06,-2.1710447706534957e-06,-6.652445448165257e-07,-2.672978179265819e-06,1.104653498947102e-05,-3.3062227240831013e-07,2.5136670430615223e-06,-4.979334086124179e-07,-1.5018002258370645e-06,1.5098002258368753e-06,1.5098002258368753e-06,-0.00014756442213202317,-0.00010239041535691405,673.12109375
1.5098002258368753e-06,-6.855756584368514e-06,-1.3344890896329568e-06,-1.6331113620420237e-07,1.713111362040132e-07,-2.8402893154699267e-06,-4.346089541306897e-06,-5.3499563585315436e-06,-6.019200903347974e-06,-4.0114672688986815e-06,-2.003733634449388e-06,-1.83642249824528e-06,5.190645222327246e-06,-3.0076004516740344e-06,-6.652445448165257e-07,-3.1749115878781424e-06,3.3862227240812094e-07,-4.979334086124179e-07,-4.0114672688986815e-06,-0.00016898024756614895,-0.0001032269710379346,673.125
2.346355906857414e-06,-1.0369290444654776e-05,6.732445448163366e-07,3.6848449964902762e-06,-3.3062227240831013e-07,-3.844156132694573e-06,-3.5095338602863577e-06,-3.6768449964904654e-06,-2.3383559068576033e-06,-1.3344890896329568e-06,3.999999999905412e-09,3.6848449964902762e-06,-7.023067720572621e-06,5.059334086122288e-07,2.5136670430615223e-06,1.713111362040132e-07,5.190645222327246e-06,5.525267494735462e-06,2.011733634449199e-06,-0.0001875517836848049,-0.00010205579308450585,673.12890625
2.5136670430615223e-06,-1.7061735892819088e-05,3.0156004516738452e-06,5.3579563585313544e-06,1.713111362040132e-07,6.732445448163366e-07,-3.3062227240831013e-07,3.1829115878779533e-06,6.732445448163366e-07,3.999999999905412e-09,1.3424890896327677e-06,8.405556810204443e-07,-1.154046839808353e-05,4.186778405102599e-06,4.019467268898492e-06,2.5136670430615223e-06,8.369556810205295e-06,1.713111362040132e-07,1.1751779534286598e-06,-0.00020093667458113355,-0.00010205579308450585,673.1328125
8.405556810204443e-07,-7.525001129184945e-06,-3.1749115878781424e-06,-4.346089541306897e-06,-1.6331113620420237e-07,-4.346089541306897e-06,-3.844156132694573e-06,-6.019200903347974e-06,-4.178778405102789e-06,-4.5134006775110045e-06,-3.1749115878781424e-06,-7.692312265389051e-06,-2.003733634449388e-06,-1.167177953428849e-06,8.405556810204443e-07,-3.1749115878781424e-06,1.1751779534286598e-06,-3.0076004516740344e-06,-1.6691113620411723e-06,-0.00020997147593615535,-0.00010423083785515925,673.13671875
4.354089541306708e-06,1.623318021179836e-05,-1.6331113620420237e-07,-9.998668172247413e-07,1.713111362040132e-07,-6.35382317575619e-06,-9.998668172247413e-07,-6.019200903347974e-06,-3.844156132694573e-06,-3.6768449964904654e-06,-1.5018002258370645e-06,6.732445448163366e-07,3.852156132694384e-06,-1.6691113620411723e-06,1.8444224982450908e-06,-1.6691113620411723e-06,4.521400677510815e-06,-3.0076004516740344e-06,-3.0076004516740344e-06,-0.0002168312325205238,-0.00010674050489822086,673.140625
4.521400677510815e-06,1.5098002258368753e-06,-1.5018002258370645e-06,1.5098002258368753e-06,1.713111362040132e-07,-2.5056670430617114e-06,-1.3344890896329568e-06,-9.198112491226023e-06,-4.680711813715112e-06,-4.178778405102789e-06,-1.167177953428849e-06,-9.998668172247413e-07,6.027200903347785e-06,-3.1749115878781424e-06,1.0078668172245522e-06,-1.3344890896329568e-06,6.361823175756001e-06,-5.182645222327435e-06,-4.178778405102789e-06,-0.00021448887661366624,-0.00010774437171544551,673.14453125
5.525267494735462e-06,-8.194245674001375e-06,5.059334086122288e-07,-3.1749115878781424e-06,-1.6331113620420237e-07,-3.34222272408225e-06,-4.346089541306897e-06,-7.525001129184945e-06,-2.3383559068576033e-06,-9.998668172247413e-07,1.713111362040132e-07,-8.325556810206334e-07,-4.979334086124179e-07,3.999999999905412e-09,3.6848449964902762e-06,2.011733634449199e-06,7.700312265388862e-06,2.68097817926563e-06,7.031067720572432e-06,-0.00020127129685354177,-0.0001075770605792414,673.1484375
5.3579563585313544e-06,2.8482893154697376e-06,3.5175338602861686e-06,-3.5095338602863577e-06,3.999999999905412e-09,-3.844156132694573e-06,-2.003733634449388e-06,8.405556810204443e-07,1.713111362040132e-07,1.713111362040132e-07,1.8444224982450908e-06,4.521400677510815e-06,-9.36542362743013e-06,2.011733634449199e-06,3.0156004516738452e-06,3.5175338602861686e-06,-3.5095338602863577e-06,5.059334086122288e-07,-2.3383559068576033e-06,-0.00019658658503982673,-0.00010707512717062906,673.15234375
2.8482893154697376e-06,-6.019200903347974e-06,6.732445448163366e-07,3.6848449964902762e-06,3.999999999905412e-09,-1.83642249824528e-06,-3.6768449964904654e-06,-1.6691113620411723e-06,-5.851889767143867e-06,-5.3499563585315436e-06,-3.6768449964904654e-06,-2.1710447706534957e-06,-1.0536601580858886e-05,-2.8402893154699267e-06,-1.3344890896329568e-06,-2.8402893154699267e-06,-8.194245674001375e-06,-7.85962340159316e-06,-1.0536601580858886e-05,-0.00021432156547746217,-0.00010874823853267015,673.15625
6.732445448163366e-07,2.011733634449199e-06,-3.844156132694573e-06,2.1790447706533066e-06,3.999999999905412e-09,-5.182645222327435e-06,-1.6331113620420237e-07,-6.521134311960298e-06,-5.3499563585315436e-06,-4.178778405102789e-06,-1.3344890896329568e-06,1.6771113620409832e-06,3.999999999905412e-09,-2.003733634449388e-06,2.1790447706533066e-06,-6.652445448165257e-07,7.5330011291847556e-06,-4.0114672688986815e-06,-1.83642249824528e-06,-0.00023540276863917974,-0.0001119271501205482,673.16015625
1.1751779534286598e-06,-1.6691113620411723e-06,-1.5018002258370645e-06,2.8482893154697376e-06,-1.6331113620420237e-07,-8.863490218817806e-06,-3.0076004516740344e-06,-5.517267494735652e-06,-5.3499563585315436e-06,-4.346089541306897e-06,-2.8402893154699267e-06,-6.688445448164406e-06,9.875357036042264e-06,-1.83642249824528e-06,1.3424890896327677e-06,-1.6691113620411723e-06,4.019467268898492e-06,2.1790447706533066e-06,-4.979334086124179e-07,-0.00023523545750297561,-0.00011293101693777285,673.1640625
3.350222724082061e-06,-8.194245674001375e-06,1.6771113620409832e-06,1.0078668172245522e-06,-3.3062227240831013e-07,-4.680711813715112e-06,-7.023067720572621e-06,-1.5018002258370645e-06,-3.6768449964904654e-06,-2.8402893154699267e-06,-2.8402893154699267e-06,-8.361556810205484e-06,1.1883090670491558e-05,-4.979334086124179e-07,2.346355906857414e-06,-1.5018002258370645e-06,-3.6768449964904654e-06,3.5175338602861686e-06,1.1751779534286598e-06,-0.00022452754478591273,-0.00011142521671193587,673.16796875
5.190645222327246e-06,2.1790447706533066e-06,3.5175338602861686e-06,2.346355906857414e-06,3.999999999905412e-09,-3.34222272408225e-06,-3.844156132694573e-06,3.0156004516738452e-06,-1.6331113620420237e-07,6.732445448163366e-07,3.1829115878779533e-06,1.0078668172245522e-06,1.1213846125675127e-05,4.186778405102599e-06,5.525267494735462e-06,4.354089541306708e-06,-5.684578630939759e-06,9.038801355021725e-06,7.031067720572432e-06,-0.00022686990069277024,-0.0001097521053498948,673.171875
5.859889767143678e-06,1.8444224982450908e-06,3.0156004516738452e-06,5.023334086123139e-06,3.999999999905412e-09,-3.0076004516740344e-06,-8.194245674001375e-06,1.5098002258368753e-06,-3.844156132694573e-06,-3.844156132694573e-06,-3.34222272408225e-06,-4.5134006775110045e-06,1.6771113620409832e-06,-6.652445448165257e-07,3.3862227240812094e-07,-1.5018002258370645e-06,-1.9404091799676594e-05,1.8444224982450908e-06,-2.5056670430617114e-06,-0.00023523545750297561,-0.00011058866103091534,673.17578125
1.5098002258368753e-06,-1.9571402935880706e-05,-3.844156132694573e-06,-2.003733634449388e-06,-1.6331113620420237e-07,-6.019200903347974e-06,-5.015334086123328e-06,-2.672978179265819e-06,-5.3499563585315436e-06,-4.346089541306897e-06,-3.1749115878781424e-06,-9.998668172247413e-07,-2.3084936796166967e-05,-8.325556810206334e-07,2.346355906857414e-06,-1.167177953428849e-06,-1.6331113620420237e-07,3.6848449964902762e-06,3.852156132694384e-06,-0.00022737183410138256,-0.00011226177239295641,673.1796875
3.0156004516738452e-06,-2.672978179265819e-06,-2.5056670430617114e-06,-5.182645222327435e-06,-1.6331113620420237e-07,-4.5134006775110045e-06,-5.015334086123328e-06,-3.6768449964904654e-06,-5.851889767143867e-06,-4.5134006775110045e-06,-3.1749115878781424e-06,-6.35382317575619e-06,7.365689992980647e-06,-1.5018002258370645e-06,1.5098002258368753e-06,-1.6691113620411723e-06,-4.346089541306897e-06,-3.6768449964904654e-06,-4.979334086124179e-07,-0.00020712718662068552,-0.00011259639466536462,673.18359375
3.5175338602861686e-06,-9.198112491226023e-06,-2.5056670430617114e-06,1.0078668172245522e-06,-6.652445448165257e-07,-5.182645222327435e-06,-4.680711813715112e-06,-7.357689992980836e-06,-4.680711813715112e-06,-3.5095338602863577e-06,-2.3383559068576033e-06,-3.0076004516740344e-06,1.0377290444654586e-05,-1.3344890896329568e-06,2.1790447706533066e-06,-1.167177953428849e-06,-3.6768449964904654e-06,1.1751779534286598e-06,-3.1749115878781424e-06,-0.0001935749845881528,-0.00011092328330332356,673.1875
3.350222724082061e-06,-9.36542362743013e-06,1.3424890896327677e-06,-1.167177953428849e-06,3.999999999905412e-09,1.1751779534286598e-06,-3.34222272408225e-06,8.405556810204443e-07,-1.6331113620420237e-07,6.732445448163366e-07,1.6771113620409832e-06,4.354089541306708e-06,-6.652445448165257e-07,3.0156004516738452e-06,4.186778405102599e-06,3.852156132694384e-06,9.038801355021725e-06,5.023334086123139e-06,3.852156132694384e-06,-0.00018838833936582545,-0.00010858092739646605,673.19140625
-2.1710447706534957e-06,-1.321357976012461e-05,-3.0076004516740344e-06,-3.0076004516740344e-06,-1.6331113620420237e-07,-3.1749115878781424e-06,3.999999999905412e-09,-6.019200903347974e-06,-5.684578630939759e-06,-4.0114672688986815e-06,-2.1710447706534957e-06,3.6848449964902762e-06,6.1945120395518935e-06,-2.1710447706534957e-06,-9.998668172247413e-07,-8.325556810206334e-07,2.346355906857414e-06,-8.863490218817806e-06,-7.190378856776729e-06,-0.0001832016941434981,-0.00010774437171544551,673.1953125
-5.517267494735652e-06,-1.1373157261879423e-05,-2.8402893154699267e-06,-1.6331113620420237e-07,-3.3062227240831013e-07,-9.030801355021914e-06,-2.8402893154699267e-06,-3.0076004516740344e-06,-5.3499563585315436e-06,-5.182645222327435e-06,-3.6768449964904654e-06,-2.003733634449388e-06,4.019467268898492e-06,-1.5018002258370645e-06,1.713111362040132e-07,-2.5056670430617114e-06,-5.015334086123328e-06,-5.517267494735652e-06,-6.019200903347974e-06,-0.00018353631641590632,-0.00010874823853267015,673.19921875
