EEG Fp1-Ref,EEG Fp2-Ref,EEG F7-Ref,EEG F3-Ref,EEG Fz-Ref,EEG F4-Ref,EEG F8-Ref,EEG T3-Ref,EEG C3-Ref,EEG Cz-Ref,EEG C4-Ref,EEG T4-Ref,EEG T5-Ref,EEG P3-Ref,EEG Pz-Ref,EEG P4-Ref,EEG T6-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-9.304354045228626e-06,-5.489659764397302e-06,-1.8154444776757297e-05,5.1914842219304035e-06,1.560877712330565e-07,1.5293777123323331e-06,-5.184484221930796e-06,-2.2579490142521634e-05,1.37678994109908e-06,2.5974921109651035e-06,-1.3697899410994728e-06,-1.8154444776757297e-05,-1.3424223868526456e-05,-5.642247535630556e-06,-4.116369823298026e-06,-7.473300790429591e-06,-1.830703254799055e-05,-1.708633037812453e-05,-2.4257955626087416e-05,-1.980141026032485e-06,9.190266273993212e-07,419.0390625
-8.388827417829109e-06,-5.33707199316405e-06,-1.8612208090457054e-05,5.344071993163657e-06,3.0867554246630944e-07,1.834553254798839e-06,-6.557774163030073e-06,-2.2732077913754884e-05,4.612633136995624e-07,3.2078431958981155e-06,-2.285316568498991e-06,-1.9985498031556333e-05,-1.4492338267159225e-05,-6.862949705496579e-06,-5.031896450697544e-06,-1.0219880672628144e-05,-2.1816551286355368e-05,-2.0595849116489342e-05,-2.8683000991851752e-05,3.3604309671313687e-06,-4.421545365764532e-06,419.04296875
-9.151766273995373e-06,-5.489659764397302e-06,-1.9985498031556333e-05,4.581133136997392e-06,-3.0167554246670236e-07,6.138510849328153e-07,-8.083651875362602e-06,-2.4257955626087416e-05,1.5293777123323331e-06,2.139728797265345e-06,-3.5060187383650144e-06,-2.196913905758862e-05,-1.4034574953459467e-05,-6.252598620563567e-06,-5.489659764397302e-06,-1.2508697241126939e-05,-1.830703254799055e-05,-2.0138085802789586e-05,-3.539686292611488e-05,1.0989819528794015e-05,1.1447582842493775e-05,419.046875
-9.91470513016164e-06,-5.947423078097062e-06,-2.0443261345256092e-05,4.428545365764139e-06,-3.0167554246670236e-07,1.2242021698658271e-06,-6.40518639179682e-06,-2.7920062135685486e-05,2.4449043397318507e-06,2.292316568498598e-06,-2.132728797265738e-06,-2.0595849116489342e-05,-1.2813872783593443e-05,-4.26895759453128e-06,-4.26895759453128e-06,-8.083651875362602e-06,-1.876479586169031e-05,-1.5560452665791996e-05,-2.3647604541154403e-05,1.5872628208258108e-05,3.158916864528316e-05,419.05078125
-1.2508697241126939e-05,-8.99917850276212e-06,-2.1053612430189105e-05,3.6656065095978743e-06,6.138510849328153e-07,3.0867554246630944e-07,-7.6258885616628435e-06,-2.3800192312387656e-05,3.2078431958981155e-06,3.5130187383646215e-06,-2.285316568498991e-06,-2.151137574388886e-05,-1.1593170613727421e-05,-3.658606509598267e-06,-2.8956676534320024e-06,-4.421545365764532e-06,-1.8154444776757297e-05,-1.3271636097293203e-05,-2.196913905758862e-05,1.3583811639759317e-05,9.769117358927993e-06,419.0546875
-1.006729290139489e-05,-6.862949705496579e-06,-2.0443261345256092e-05,5.344071993163657e-06,1.560877712330565e-07,9.190266273993212e-07,-6.557774163030073e-06,-2.0901024658955852e-05,3.3604309671313687e-06,4.275957594530887e-06,-1.21720216986622e-06,-2.2579490142521634e-05,-8.388827417829109e-06,-3.2008431958985084e-06,-1.980141026032485e-06,-5.184484221930796e-06,-1.4797513809625734e-05,-1.5102689352092238e-05,-3.127699310281705e-05,1.0684643986327509e-05,-4.3178839259010784e-05,419.05859375
-9.609529587695131e-06,-5.184484221930796e-06,-2.151137574388886e-05,6.107010849329922e-06,1.560877712330565e-07,3.0552554246648627e-06,-6.100010849330315e-06,-2.151137574388886e-05,4.886308679463898e-06,5.649247535630163e-06,-4.542633136999553e-07,-2.2579490142521634e-05,-1.006729290139489e-05,-1.3697899410994728e-06,-1.0646143986329673e-06,-5.489659764397302e-06,-1.6323391521958262e-05,-1.4950101580858985e-05,-2.8377825449385242e-05,1.5872628208258108e-05,-5.1418578905606444e-05,419.0625
-1.0219880672628144e-05,-5.184484221930796e-06,-2.33424289986879e-05,4.581133136997392e-06,-1.490877712334494e-07,2.139728797265345e-06,-6.710361934263327e-06,-2.1816551286355368e-05,3.0552554246648627e-06,3.818194280831127e-06,-1.8275532547992318e-06,-2.2579490142521634e-05,-1.2050933927427179e-05,-3.0482554246652556e-06,-2.285316568498991e-06,-8.694002960295615e-06,-1.4950101580858985e-05,-1.5255277123325491e-05,-2.0901024658955852e-05,2.1365787972655213e-05,-5.184484221930796e-06,419.06640625
-9.762117358928386e-06,-6.40518639179682e-06,-2.3800192312387656e-05,4.886308679463898e-06,3.0867554246630944e-07,2.292316568498598e-06,-5.489659764397302e-06,-2.2121726828821874e-05,3.3604309671313687e-06,4.123369823297633e-06,-1.21720216986622e-06,-2.151137574388886e-05,-1.0677643986327902e-05,-3.658606509598267e-06,-2.5904921109654964e-06,-8.236239646595856e-06,-1.9680322489089826e-05,-1.4339750495925974e-05,-2.563124556718669e-05,1.327863609729281e-05,2.3807192312387265e-05,419.0703125
-1.1898346156193926e-05,-5.947423078097062e-06,-2.395278008362091e-05,4.275957594530887e-06,1.560877712330565e-07,1.834553254798839e-06,-7.168125247963085e-06,-2.1663963515122115e-05,3.818194280831127e-06,5.8018353068634155e-06,-1.21720216986622e-06,-1.9985498031556333e-05,-5.794835306863808e-06,-2.4379043397322436e-06,-1.674965483565979e-06,-4.574133136997785e-06,-2.1816551286355368e-05,-1.0219880672628144e-05,-1.617080375072501e-05,-2.5904921109654964e-06,1.2515697241126546e-05,419.07421875
-1.052505621509465e-05,-3.963782052064773e-06,-2.395278008362091e-05,3.97078205206438e-06,3.0867554246630944e-07,1.2242021698658271e-06,-5.947423078097062e-06,-2.242690237128838e-05,4.275957594530887e-06,5.1914842219304035e-06,-1.0646143986329673e-06,-2.395278008362091e-05,-9.91470513016164e-06,-1.8275532547992318e-06,-1.5223777123327258e-06,-6.252598620563567e-06,-1.7544093691824285e-05,-1.1745758384960673e-05,-1.4797513809625734e-05,-6.40518639179682e-06,-1.0677643986327902e-05,419.078125
-9.91470513016164e-06,-3.658606509598267e-06,-2.3647604541154403e-05,4.275957594530887e-06,6.138510849328153e-07,1.5293777123323331e-06,-5.031896450697544e-06,-2.151137574388886e-05,3.6656065095978743e-06,5.496659764396909e-06,-2.132728797265738e-06,-2.7309711050752473e-05,-1.4492338267159225e-05,-3.3534309671317616e-06,-2.8956676534320024e-06,-1.0219880672628144e-05,-2.2579490142521634e-05,-1.4797513809625734e-05,-2.608900888088645e-05,2.9026676534316095e-06,-2.3800192312387656e-05,419.08203125
-1.0830231757561157e-05,-4.726720908231038e-06,-2.563124556718669e-05,2.292316568498598e-06,1.560877712330565e-07,6.138510849328153e-07,-5.33707199316405e-06,-2.1663963515122115e-05,1.987141026032092e-06,3.818194280831127e-06,-3.81119428083152e-06,-2.761488659321898e-05,-1.2050933927427179e-05,-4.574133136997785e-06,-4.421545365764532e-06,-1.357681163975971e-05,-2.1358787972655608e-05,-1.6781154835658022e-05,-2.975111539048452e-05,8.395827417828716e-06,-9.151766273995373e-06,419.0859375
-1.0830231757561157e-05,-4.116369823298026e-06,-2.7004535508285967e-05,2.292316568498598e-06,-1.490877712334494e-07,3.499999999803549e-09,-5.947423078097062e-06,-2.1816551286355368e-05,2.139728797265345e-06,2.4449043397318507e-06,-3.81119428083152e-06,-2.7920062135685486e-05,-1.3881987182226214e-05,-4.574133136997785e-06,-4.116369823298026e-06,-1.1745758384960673e-05,-1.5865628208258503e-05,-1.4797513809625734e-05,-2.5326070024720188e-05,5.038896450697151e-06,2.212872682882148e-05,419.08984375
-1.1745758384960673e-05,-5.031896450697544e-06,-2.62415966521197e-05,2.5974921109651035e-06,3.0867554246630944e-07,1.987141026032092e-06,-4.879308679464291e-06,-2.0748436887722595e-05,3.2078431958981155e-06,4.886308679463898e-06,-2.4379043397322436e-06,-2.7004535508285967e-05,-1.0830231757561157e-05,-3.81119428083152e-06,-2.743079882198749e-06,-7.168125247963085e-06,-2.3647604541154403e-05,-1.0219880672628144e-05,-1.7238918149357778e-05,5.496659764396909e-06,2.2586490142521243e-05,419.09375
-1.2050933927427179e-05,-4.574133136997785e-06,-2.715712327951922e-05,1.987141026032092e-06,4.612633136995624e-07,2.292316568498598e-06,-2.8956676534320024e-06,-2.242690237128838e-05,3.2078431958981155e-06,4.886308679463898e-06,-1.21720216986622e-06,-2.2579490142521634e-05,-8.236239646595856e-06,-1.980141026032485e-06,-1.8275532547992318e-06,-6.862949705496579e-06,-2.441054339732067e-05,-8.236239646595856e-06,-1.9069971404156817e-05,1.373639941099257e-05,-1.830703254799055e-05,419.09765625
-1.0982819528794408e-05,-2.743079882198749e-06,-2.6851947737052717e-05,2.9026676534316095e-06,1.560877712330565e-07,1.987141026032092e-06,-3.0482554246652556e-06,-2.3189841227454647e-05,3.0552554246648627e-06,4.123369823297633e-06,-1.980141026032485e-06,-2.2732077913754884e-05,-7.6258885616628435e-06,-2.4379043397322436e-06,-2.132728797265738e-06,-9.304354045228626e-06,-1.2966460554826697e-05,-1.006729290139489e-05,-3.37183974425491e-05,1.8619208090456662e-05,-3.692274063844741e-05,419.1015625
-1.1593170613727421e-05,-3.658606509598267e-06,-2.761488659321898e-05,1.834553254798839e-06,1.560877712330565e-07,1.5293777123323331e-06,-4.574133136997785e-06,-2.3037253456221393e-05,1.834553254798839e-06,3.5130187383646215e-06,-2.743079882198749e-06,-2.761488659321898e-05,-1.0219880672628144e-05,-3.658606509598267e-06,-3.2008431958985084e-06,-1.1440582842494168e-05,-2.62415966521197e-05,-1.464492603839248e-05,-2.975111539048452e-05,1.5872628208258108e-05,9.190266273993212e-07,419.10546875
-1.1287995071260915e-05,-3.658606509598267e-06,-2.8225237678151993e-05,9.190266273993212e-07,3.499999999803549e-09,9.190266273993212e-07,-4.26895759453128e-06,-2.4715718939787175e-05,6.138510849328153e-07,1.987141026032092e-06,-3.658606509598267e-06,-3.066664201788404e-05,-1.2508697241126939e-05,-5.33707199316405e-06,-4.574133136997785e-06,-1.2203521698660432e-05,-3.234510750144982e-05,-1.6018215979491756e-05,-2.8225237678151993e-05,1.5109689352091845e-05,4.013408383434533e-05,419.109375
-1.1440582842494168e-05,-3.5060187383650144e-06,-2.7004535508285967e-05,1.5293777123323331e-06,3.499999999803549e-09,1.987141026032092e-06,-3.3534309671317616e-06,-2.3647604541154403e-05,1.987141026032092e-06,3.818194280831127e-06,-4.116369823298026e-06,-3.127699310281705e-05,-1.1440582842494168e-05,-4.879308679464291e-06,-4.574133136997785e-06,-9.762117358928386e-06,-2.4868306711020425e-05,-1.2050933927427179e-05,-1.937514694662332e-05,1.9534734717856182e-05,2.82322376781516e-05,419.11328125
-1.006729290139489e-05,-2.4379043397322436e-06,-2.563124556718669e-05,2.9026676534316095e-06,3.499999999803549e-09,2.9026676534316095e-06,-1.3697899410994728e-06,-2.151137574388886e-05,2.139728797265345e-06,4.428545365764139e-06,-3.3534309671317616e-06,-3.020887870418428e-05,-9.91470513016164e-06,-3.81119428083152e-06,-3.81119428083152e-06,-9.91470513016164e-06,-2.3037253456221393e-05,-1.1440582842494168e-05,-2.502089448225368e-05,2.04502613452557e-05,-1.5560452665791996e-05,419.1171875
-9.91470513016164e-06,-1.5223777123327258e-06,-2.5783833338419944e-05,3.818194280831127e-06,3.0867554246630944e-07,2.7500798821983563e-06,-1.8275532547992318e-06,-2.33424289986879e-05,1.6819654835655861e-06,3.97078205206438e-06,-3.81119428083152e-06,-3.097181756035055e-05,-1.052505621509465e-05,-4.116369823298026e-06,-3.81119428083152e-06,-1.1593170613727421e-05,-1.7238918149357778e-05,-1.311904832605995e-05,-2.62415966521197e-05,1.4194162724692328e-05,-3.295545858638283e-05,419.12109375
-1.006729290139489e-05,-2.132728797265738e-06,-2.654677219458621e-05,2.292316568498598e-06,3.499999999803549e-09,2.4449043397318507e-06,-2.4379043397322436e-06,-2.715712327951922e-05,9.190266273993212e-07,3.5130187383646215e-06,-5.33707199316405e-06,-3.2039931958983316e-05,-1.2356109469893686e-05,-5.794835306863808e-06,-5.642247535630556e-06,-1.5255277123325491e-05,-2.4868306711020425e-05,-1.6475979293191512e-05,-2.517348225348693e-05,7.785476332895703e-06,-2.132728797265738e-06,419.125
-8.99917850276212e-06,-1.0646143986329673e-06,-2.563124556718669e-05,1.987141026032092e-06,-1.490877712334494e-07,1.834553254798839e-06,-1.5223777123327258e-06,-2.4715718939787175e-05,1.0716143986325743e-06,1.987141026032092e-06,-5.184484221930796e-06,-3.249769527268307e-05,-1.1135407300027661e-05,-5.031896450697544e-06,-5.642247535630556e-06,-1.5255277123325491e-05,-2.9903703161717774e-05,-1.5560452665791996e-05,-2.5936421109653198e-05,6.4121863917964275e-06,2.991070316171738e-05,419.12890625
-1.1287995071260915e-05,-3.3534309671317616e-06,-2.4868306711020425e-05,1.987141026032092e-06,3.0867554246630944e-07,2.292316568498598e-06,-2.132728797265738e-06,-2.4715718939787175e-05,2.4449043397318507e-06,2.9026676534316095e-06,-6.100010849330315e-06,-3.11244053315838e-05,-1.0830231757561157e-05,-4.726720908231038e-06,-5.642247535630556e-06,-1.2813872783593443e-05,-2.5936421109653198e-05,-1.2356109469893686e-05,-2.2579490142521634e-05,7.785476332895703e-06,2.518048225348654e-05,419.1328125
-9.91470513016164e-06,-3.3534309671317616e-06,-2.395278008362091e-05,2.7500798821983563e-06,1.560877712330565e-07,3.2078431958981155e-06,1.560877712330565e-07,-2.517348225348693e-05,2.292316568498598e-06,3.2078431958981155e-06,-4.26895759453128e-06,-2.9445939848018015e-05,-1.0372468443861397e-05,-4.26895759453128e-06,-4.879308679464291e-06,-1.0982819528794408e-05,-1.9222559175390067e-05,-1.1745758384960673e-05,-2.8835588763085005e-05,1.0684643986327509e-05,3.0867554246630944e-07,419.13671875
-9.151766273995373e-06,-1.980141026032485e-06,-2.33424289986879e-05,2.9026676534316095e-06,6.138510849328153e-07,3.0552554246648627e-06,3.0867554246630944e-07,-2.4257955626087416e-05,1.2242021698658271e-06,2.4449043397318507e-06,-4.116369823298026e-06,-2.929335207678476e-05,-1.0677643986327902e-05,-4.574133136997785e-06,-4.574133136997785e-06,-1.052505621509465e-05,-2.517348225348693e-05,-1.3424223868526456e-05,-2.0138085802789586e-05,1.6025215979491365e-05,-2.1053612430189105e-05,419.140625
-9.91470513016164e-06,-2.4379043397322436e-06,-2.349501676992115e-05,2.292316568498598e-06,1.560877712330565e-07,2.9026676534316095e-06,-1.490877712334494e-07,-2.3800192312387656e-05,3.0867554246630944e-07,2.139728797265345e-06,-4.726720908231038e-06,-2.8988176534318255e-05,-1.0219880672628144e-05,-4.726720908231038e-06,-4.879308679464291e-06,-1.357681163975971e-05,-3.3870985213782355e-05,-1.4492338267159225e-05,-4.165296154667825e-05,2.04502613452557e-05,-2.441054339732067e-05,419.14453125
-1.052505621509465e-05,-1.980141026032485e-06,-2.33424289986879e-05,2.139728797265345e-06,-3.0167554246670236e-07,2.9026676534316095e-06,3.0867554246630944e-07,-2.441054339732067e-05,4.612633136995624e-07,1.5293777123323331e-06,-4.574133136997785e-06,-2.7920062135685486e-05,-1.052505621509465e-05,-4.574133136997785e-06,-4.726720908231038e-06,-1.357681163975971e-05,-2.4715718939787175e-05,-1.4034574953459467e-05,-3.280287081514958e-05,1.9534734717856182e-05,-9.91470513016164e-06,419.1484375
-1.0830231757561157e-05,-2.4379043397322436e-06,-2.3189841227454647e-05,1.5293777123323331e-06,3.0867554246630944e-07,4.123369823297633e-06,7.664388561660683e-07,-2.3037253456221393e-05,1.834553254798839e-06,3.0552554246648627e-06,-3.963782052064773e-06,-2.6699359965819464e-05,-6.862949705496579e-06,-3.658606509598267e-06,-4.421545365764532e-06,-9.304354045228626e-06,-1.8917383632923563e-05,-1.0219880672628144e-05,-9.151766273995373e-06,1.4651926038392087e-05,2.5974921109651035e-06,419.15234375
-1.052505621509465e-05,-2.4379043397322436e-06,-2.2274314600055127e-05,2.139728797265345e-06,3.0867554246630944e-07,3.97078205206438e-06,7.664388561660683e-07,-2.62415966521197e-05,9.190266273993212e-07,3.2078431958981155e-06,-4.421545365764532e-06,-2.3647604541154403e-05,-2.8956676534320024e-06,-3.3534309671317616e-06,-4.421545365764532e-06,-9.762117358928386e-06,-2.5783833338419944e-05,-1.1898346156193926e-05,-1.9527734717856573e-05,1.0074292901394498e-05,-6.862949705496579e-06,419.15625
-9.91470513016164e-06,-2.285316568498991e-06,-2.151137574388886e-05,2.5974921109651035e-06,4.612633136995624e-07,2.7500798821983563e-06,4.612633136995624e-07,-2.5478657795953438e-05,2.7500798821983563e-06,2.139728797265345e-06,-4.726720908231038e-06,-2.8377825449385242e-05,-8.083651875362602e-06,-1.674965483565979e-06,-4.26895759453128e-06,-1.1593170613727421e-05,-2.6394184423352957e-05,-1.1287995071260915e-05,-2.0595849116489342e-05,5.8018353068634155e-06,-2.8377825449385242e-05,419.16015625
-9.609529587695131e-06,-2.132728797265738e-06,-2.1816551286355368e-05,2.139728797265345e-06,3.499999999803549e-09,3.97078205206438e-06,1.2242021698658271e-06,-1.9832910260323083e-05,6.138510849328153e-07,1.834553254798839e-06,-4.879308679464291e-06,-3.036146647541753e-05,-1.5255277123325491e-05,-3.81119428083152e-06,-5.184484221930796e-06,-1.418716272469272e-05,-2.349501676992115e-05,-1.3729399410992963e-05,-2.0901024658955852e-05,3.0867554246630944e-07,-2.807264990691874e-05,419.1640625
-9.151766273995373e-06,-1.980141026032485e-06,-2.1358787972655608e-05,1.6819654835655861e-06,3.0867554246630944e-07,3.3604309671313687e-06,7.664388561660683e-07,-2.1663963515122115e-05,-9.120266273997141e-07,-1.490877712334494e-07,-6.100010849330315e-06,-2.929335207678476e-05,-1.1593170613727421e-05,-6.252598620563567e-06,-6.40518639179682e-06,-1.739150592059103e-05,-2.1816551286355368e-05,-1.5865628208258503e-05,-2.395278008362091e-05,-4.726720908231038e-06,1.6819654835655861e-06,419.16796875
-1.052505621509465e-05,-3.5060187383650144e-06,-2.196913905758862e-05,1.987141026032092e-06,-1.490877712334494e-07,2.4449043397318507e-06,-1.21720216986622e-06,-2.2884665684988137e-05,-6.068510849332083e-07,1.834553254798839e-06,-6.100010849330315e-06,-2.7920062135685486e-05,-7.931064104129349e-06,-5.947423078097062e-06,-6.100010849330315e-06,-1.2661285012360192e-05,-1.708633037812453e-05,-1.3424223868526456e-05,-1.8154444776757297e-05,-6.40518639179682e-06,2.1976139057588226e-05,419.171875
-1.0677643986327902e-05,-4.421545365764532e-06,-1.9985498031556333e-05,2.7500798821983563e-06,4.612633136995624e-07,3.5130187383646215e-06,-1.5223777123327258e-06,-2.2121726828821874e-05,2.139728797265345e-06,3.0552554246648627e-06,-3.3534309671317616e-06,-2.3647604541154403e-05,5.1914842219304035e-06,-2.132728797265738e-06,-3.5060187383650144e-06,-8.694002960295615e-06,-1.9832910260323083e-05,-9.304354045228626e-06,-1.3729399410992963e-05,-6.710361934263327e-06,-5.642247535630556e-06,419.17578125
-9.762117358928386e-06,-2.132728797265738e-06,-1.9832910260323083e-05,3.818194280831127e-06,6.138510849328153e-07,3.2078431958981155e-06,-2.285316568498991e-06,-2.1816551286355368e-05,2.4449043397318507e-06,2.7500798821983563e-06,-3.0482554246652556e-06,-2.3800192312387656e-05,-7.931064104129349e-06,-1.0646143986329673e-06,-2.285316568498991e-06,-9.609529587695131e-06,-2.33424289986879e-05,-8.541415189062362e-06,-1.6933742606891275e-05,-7.473300790429591e-06,-4.3178839259010784e-05,419.1796875
-1.0219880672628144e-05,-5.642247535630556e-06,-2.1663963515122115e-05,1.834553254798839e-06,1.560877712330565e-07,1.834553254798839e-06,-3.81119428083152e-06,-2.3647604541154403e-05,7.664388561660683e-07,1.987141026032092e-06,-4.421545365764532e-06,-2.959852761925127e-05,-1.3881987182226214e-05,-3.81119428083152e-06,-4.421545365764532e-06,-1.2203521698660432e-05,-1.8612208090457054e-05,-1.006729290139489e-05,-2.8683000991851752e-05,-6.557774163030073e-06,-2.441054339732067e-05,419.18359375
-9.609529587695131e-06,-5.794835306863808e-06,-2.1053612430189105e-05,2.4449043397318507e-06,3.499999999803549e-09,6.138510849328153e-07,-5.947423078097062e-06,-2.151137574388886e-05,4.612633136995624e-07,1.5293777123323331e-06,-5.33707199316405e-06,-3.478651184118187e-05,-8.99917850276212e-06,-4.116369823298026e-06,-4.879308679464291e-06,-1.3729399410992963e-05,-2.929335207678476e-05,-1.0677643986327902e-05,-2.502089448225368e-05,-3.0482554246652556e-06,2.1365787972655213e-05,419.1875
-1.0372468443861397e-05,-3.2008431958985084e-06,-2.0138085802789586e-05,2.292316568498598e-06,-4.542633136999553e-07,6.138510849328153e-07,-6.100010849330315e-06,-2.1053612430189105e-05,-3.0167554246670236e-07,1.37678994109908e-06,-5.642247535630556e-06,-3.478651184118187e-05,-1.0982819528794408e-05,-5.031896450697544e-06,-5.489659764397302e-06,-1.1593170613727421e-05,-2.975111539048452e-05,-1.1287995071260915e-05,-1.9832910260323083e-05,-1.674965483565979e-06,2.9147764305551117e-05,419.19140625
-1.2050933927427179e-05,-5.794835306863808e-06,-1.9680322489089826e-05,2.7500798821983563e-06,4.612633136995624e-07,4.612633136995624e-07,-6.862949705496579e-06,-2.0901024658955852e-05,1.0716143986325743e-06,2.4449043397318507e-06,-5.794835306863808e-06,-3.417616075624886e-05,-6.252598620563567e-06,-3.0482554246652556e-06,-3.81119428083152e-06,-9.609529587695131e-06,-1.876479586169031e-05,-6.252598620563567e-06,-1.5255277123325491e-05,-5.184484221930796e-06,1.0532056215094257e-05,419.1953125
-1.0677643986327902e-05,-4.26895759453128e-06,-1.876479586169031e-05,3.2078431958981155e-06,6.138510849328153e-07,1.560877712330565e-07,-7.473300790429591e-06,-2.151137574388886e-05,1.987141026032092e-06,3.2078431958981155e-06,-4.726720908231038e-06,-3.432874852748211e-05,-4.726720908231038e-06,-1.3697899410994728e-06,-1.980141026032485e-06,-8.99917850276212e-06,-8.541415189062362e-06,-4.26895759453128e-06,-1.0372468443861397e-05,-9.762117358928386e-06,-4.726720908231038e-06,419.19921875
