EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF,time
2.9026676534316095e-06,3.499999999803549e-09,-7.594388561664611e-07,-1.1745758384960673e-05,1.560877712330565e-07,-4.421545365764532e-06,-2.4379043397322436e-06,-5.33707199316405e-06,-3.2008431958985084e-06,-5.489659764397302e-06,1.6819654835655861e-06,-7.778476332896096e-06,2.5974921109651035e-06,-1.2356109469893686e-05,-4.574133136997785e-06,-8.846590731528868e-06,-3.0167554246670236e-07,-2.8956676534320024e-06,-4.26895759453128e-06,-3.234510750144982e-05,3.5130187383646215e-06,973.046875
9.006178502761727e-06,1.5293777123323331e-06,-4.542633136999553e-07,-1.0677643986327902e-05,6.138510849328153e-07,-2.8956676534320024e-06,-9.120266273997141e-07,-3.963782052064773e-06,3.0867554246630944e-07,-2.5904921109654964e-06,3.97078205206438e-06,-5.33707199316405e-06,6.138510849328153e-07,-1.1287995071260915e-05,1.2242021698658271e-06,6.138510849328153e-07,-1.490877712334494e-07,-1.980141026032485e-06,-2.743079882198749e-06,-2.975111539048452e-05,3.5130187383646215e-06,973.05078125
6.869949705496186e-06,-3.0167554246670236e-07,2.9026676534316095e-06,-9.45694181646188e-06,1.0716143986325743e-06,-2.132728797265738e-06,3.499999999803549e-09,-3.963782052064773e-06,1.560877712330565e-07,-3.5060187383650144e-06,3.0552554246648627e-06,-3.81119428083152e-06,1.987141026032092e-06,-1.0677643986327902e-05,5.496659764396909e-06,-8.694002960295615e-06,3.499999999803549e-09,-6.068510849332083e-07,-1.8275532547992318e-06,-3.5091687383648374e-05,3.3604309671313687e-06,973.0546875
-3.963782052064773e-06,1.560877712330565e-07,3.2078431958981155e-06,-8.846590731528868e-06,-1.490877712334494e-07,-1.8275532547992318e-06,-1.3697899410994728e-06,-3.658606509598267e-06,-1.21720216986622e-06,-3.658606509598267e-06,1.6819654835655861e-06,-3.963782052064773e-06,-2.285316568498991e-06,-1.052505621509465e-05,-3.0167554246670236e-07,-3.3534309671317616e-06,1.560877712330565e-07,-1.8275532547992318e-06,-2.743079882198749e-06,-3.37183974425491e-05,3.6656065095978743e-06,973.05859375
-3.658606509598267e-06,2.5974921109651035e-06,1.5293777123323331e-06,-8.99917850276212e-06,-3.0167554246670236e-07,-1.980141026032485e-06,-1.21720216986622e-06,-3.658606509598267e-06,-6.068510849332083e-07,-3.658606509598267e-06,1.6819654835655861e-06,-4.421545365764532e-06,-2.5904921109654964e-06,-1.006729290139489e-05,2.4449043397318507e-06,-1.0646143986329673e-06,3.499999999803549e-09,-1.980141026032485e-06,-2.4379043397322436e-06,-2.608900888088645e-05,3.3604309671313687e-06,973.0625
8.853590731528475e-06,3.0867554246630944e-07,1.560877712330565e-07,-1.2050933927427179e-05,-6.068510849332083e-07,-4.116369823298026e-06,-1.674965483565979e-06,-5.031896450697544e-06,-2.743079882198749e-06,-6.557774163030073e-06,1.2242021698658271e-06,-6.710361934263327e-06,9.190266273993212e-07,-1.2508697241126939e-05,7.664388561660683e-07,-1.2203521698660432e-05,-3.0167554246670236e-07,-2.743079882198749e-06,-4.116369823298026e-06,-3.3108046357616085e-05,3.3604309671313687e-06,973.06640625
1.4651926038392087e-05,-1.674965483565979e-06,1.2242021698658271e-06,-1.0830231757561157e-05,-1.490877712334494e-07,-4.26895759453128e-06,-1.8275532547992318e-06,-5.184484221930796e-06,-9.120266273997141e-07,-5.184484221930796e-06,1.6819654835655861e-06,-7.320713019196338e-06,-3.0167554246670236e-07,-1.2203521698660432e-05,-6.068510849332083e-07,-1.5223777123327258e-06,-1.490877712334494e-07,-1.674965483565979e-06,-3.658606509598267e-06,-2.8377825449385242e-05,3.6656065095978743e-06,973.0703125
1.1294995071260522e-05,9.190266273993212e-07,1.560877712330565e-07,-1.0982819528794408e-05,-1.0646143986329673e-06,-3.81119428083152e-06,-2.5904921109654964e-06,-5.33707199316405e-06,-2.5904921109654964e-06,-6.710361934263327e-06,7.664388561660683e-07,-6.252598620563567e-06,6.138510849328153e-07,-1.0677643986327902e-05,6.138510849328153e-07,-9.45694181646188e-06,-4.542633136999553e-07,-2.5904921109654964e-06,-3.81119428083152e-06,-3.738050395214717e-05,3.3604309671313687e-06,973.07421875
7.938064104128956e-06,2.9026676534316095e-06,1.2242021698658271e-06,-1.0219880672628144e-05,-1.21720216986622e-06,-3.2008431958985084e-06,-3.2008431958985084e-06,-5.031896450697544e-06,-3.0482554246652556e-06,-6.710361934263327e-06,1.560877712330565e-07,-4.421545365764532e-06,-1.5223777123327258e-06,-1.1287995071260915e-05,-2.132728797265738e-06,-8.083651875362602e-06,-1.490877712334494e-07,-2.8956676534320024e-06,-3.658606509598267e-06,-3.234510750144982e-05,3.5130187383646215e-06,973.078125
7.480300790429198e-06,7.664388561660683e-07,4.886308679463898e-06,-8.99917850276212e-06,-9.120266273997141e-07,-2.8956676534320024e-06,-2.5904921109654964e-06,-5.184484221930796e-06,-1.3697899410994728e-06,-6.100010849330315e-06,1.5293777123323331e-06,-2.8956676534320024e-06,-2.8956676534320024e-06,-1.0677643986327902e-05,7.664388561660683e-07,-1.8275532547992318e-06,1.560877712330565e-07,-1.980141026032485e-06,-3.5060187383650144e-06,-4.2263312631611264e-05,3.5130187383646215e-06,973.08203125
6.259598620563174e-06,-1.490877712334494e-07,3.97078205206438e-06,-1.1440582842494168e-05,-9.120266273997141e-07,-4.26895759453128e-06,-3.81119428083152e-06,-6.40518639179682e-06,-4.726720908231038e-06,-9.762117358928386e-06,6.138510849328153e-07,-5.031896450697544e-06,-1.3697899410994728e-06,-1.2661285012360192e-05,-1.5223777123327258e-06,-1.1745758384960673e-05,-4.542633136999553e-07,-3.3534309671317616e-06,-4.879308679464291e-06,-2.8683000991851752e-05,3.3604309671313687e-06,973.0859375
4.733720908230645e-06,3.0867554246630944e-07,-3.0167554246670236e-07,-1.0677643986327902e-05,-1.0646143986329673e-06,-5.184484221930796e-06,-3.3534309671317616e-06,-7.931064104129349e-06,-3.658606509598267e-06,-1.006729290139489e-05,7.664388561660683e-07,-5.489659764397302e-06,-1.980141026032485e-06,-1.4034574953459467e-05,-6.068510849332083e-07,-7.015537476729832e-06,-9.120266273997141e-07,-3.5060187383650144e-06,-5.947423078097062e-06,-2.9445939848018015e-05,3.3604309671313687e-06,973.08984375
3.0552554246648627e-06,-1.674965483565979e-06,-4.116369823298026e-06,-1.052505621509465e-05,-2.132728797265738e-06,-5.642247535630556e-06,-5.031896450697544e-06,-8.846590731528868e-06,-5.947423078097062e-06,-1.1898346156193926e-05,6.138510849328153e-07,-5.031896450697544e-06,-3.81119428083152e-06,-1.4950101580858985e-05,-2.8956676534320024e-06,-1.5255277123325491e-05,-3.0167554246670236e-07,-4.116369823298026e-06,-6.252598620563567e-06,-3.5702038468581386e-05,3.6656065095978743e-06,973.09375
2.5974921109651035e-06,-1.980141026032485e-06,-3.0482554246652556e-06,-1.0677643986327902e-05,-3.5060187383650144e-06,-5.794835306863808e-06,-5.794835306863808e-06,-9.45694181646188e-06,-7.015537476729832e-06,-1.2966460554826697e-05,6.138510849328153e-07,-5.642247535630556e-06,-5.031896450697544e-06,-1.571304043702525e-05,-6.100010849330315e-06,-1.6018215979491756e-05,1.560877712330565e-07,-4.879308679464291e-06,-7.168125247963085e-06,-3.188734418775006e-05,3.3604309671313687e-06,973.09765625
3.3604309671313687e-06,-3.0167554246670236e-07,6.138510849328153e-07,-8.694002960295615e-06,-1.5223777123327258e-06,-4.116369823298026e-06,-3.81119428083152e-06,-7.6258885616628435e-06,-3.658606509598267e-06,-9.762117358928386e-06,7.664388561660683e-07,-3.2008431958985084e-06,-3.0482554246652556e-06,-1.1898346156193926e-05,-1.3697899410994728e-06,-4.879308679464291e-06,1.560877712330565e-07,-3.2008431958985084e-06,-5.031896450697544e-06,-2.8835588763085005e-05,3.5130187383646215e-06,973.1015625
5.954423078096669e-06,6.717361934262934e-06,4.612633136995624e-07,-1.0372468443861397e-05,-1.21720216986622e-06,-5.031896450697544e-06,-3.963782052064773e-06,-8.083651875362602e-06,-6.100010849330315e-06,-1.1135407300027661e-05,-1.490877712334494e-07,-2.8956676534320024e-06,-1.490877712334494e-07,-1.2661285012360192e-05,-2.285316568498991e-06,-1.571304043702525e-05,-4.542633136999553e-07,-3.5060187383650144e-06,-5.489659764397302e-06,-2.3800192312387656e-05,3.3604309671313687e-06,973.10546875
4.733720908230645e-06,1.37678994109908e-06,1.0716143986325743e-06,-9.91470513016164e-06,-3.0167554246670236e-07,-4.26895759453128e-06,-3.0482554246652556e-06,-6.862949705496579e-06,-2.8956676534320024e-06,-8.99917850276212e-06,-3.0167554246670236e-07,-3.5060187383650144e-06,-1.3697899410994728e-06,-1.1745758384960673e-05,-1.3697899410994728e-06,-7.6258885616628435e-06,-7.594388561664611e-07,-2.132728797265738e-06,-5.031896450697544e-06,-2.62415966521197e-05,3.6656065095978743e-06,973.109375
4.733720908230645e-06,-5.642247535630556e-06,1.37678994109908e-06,-9.151766273995373e-06,-4.542633136999553e-07,-3.658606509598267e-06,-2.5904921109654964e-06,-6.252598620563567e-06,-2.5904921109654964e-06,-8.846590731528868e-06,-3.0167554246670236e-07,-3.2008431958985084e-06,9.190266273993212e-07,-1.1440582842494168e-05,1.0716143986325743e-06,-8.846590731528868e-06,3.499999999803549e-09,-1.3697899410994728e-06,-3.5060187383650144e-06,-2.3189841227454647e-05,3.3604309671313687e-06,973.11328125
-3.0167554246670236e-07,-3.2008431958985084e-06,-3.0167554246670236e-07,-8.846590731528868e-06,-1.8275532547992318e-06,-3.5060187383650144e-06,-3.658606509598267e-06,-6.710361934263327e-06,-4.421545365764532e-06,-1.0372468443861397e-05,-1.0646143986329673e-06,-2.285316568498991e-06,-5.031896450697544e-06,-1.0677643986327902e-05,-1.980141026032485e-06,-1.2813872783593443e-05,3.499999999803549e-09,-1.980141026032485e-06,-4.574133136997785e-06,-2.4868306711020425e-05,3.5130187383646215e-06,973.1171875
3.499999999803549e-09,-1.8275532547992318e-06,9.190266273993212e-07,-6.557774163030073e-06,3.499999999803549e-09,-1.980141026032485e-06,-2.132728797265738e-06,-4.879308679464291e-06,-1.21720216986622e-06,-7.168125247963085e-06,3.0867554246630944e-07,-9.120266273997141e-07,-7.594388561664611e-07,-8.694002960295615e-06,-1.3697899410994728e-06,-4.542633136999553e-07,1.560877712330565e-07,-1.5223777123327258e-06,-3.2008431958985084e-06,-2.7920062135685486e-05,3.5130187383646215e-06,973.12109375
1.0716143986325743e-06,-8.236239646595856e-06,-1.490877712334494e-07,-8.694002960295615e-06,-6.068510849332083e-07,-2.5904921109654964e-06,-2.5904921109654964e-06,-5.33707199316405e-06,-3.81119428083152e-06,-8.388827417829109e-06,-1.3697899410994728e-06,-4.542633136999553e-07,-2.8956676534320024e-06,-8.083651875362602e-06,-2.4379043397322436e-06,-1.0677643986327902e-05,-1.490877712334494e-07,-1.980141026032485e-06,-3.658606509598267e-06,-2.196913905758862e-05,3.0552554246648627e-06,973.125
3.97078205206438e-06,-8.694002960295615e-06,-3.0167554246670236e-07,-8.694002960295615e-06,-6.068510849332083e-07,-2.743079882198749e-06,-2.5904921109654964e-06,-4.879308679464291e-06,-1.8275532547992318e-06,-7.320713019196338e-06,-2.4379043397322436e-06,3.499999999803549e-09,-7.320713019196338e-06,-8.083651875362602e-06,-1.0646143986329673e-06,-4.574133136997785e-06,-7.594388561664611e-07,-1.5223777123327258e-06,-4.116369823298026e-06,-2.3037253456221393e-05,3.3604309671313687e-06,973.12890625
5.8018353068634155e-06,-5.33707199316405e-06,-2.743079882198749e-06,-8.99917850276212e-06,-1.3697899410994728e-06,-2.132728797265738e-06,-2.285316568498991e-06,-3.963782052064773e-06,-2.285316568498991e-06,-5.947423078097062e-06,-5.184484221930796e-06,-3.0167554246670236e-07,-3.963782052064773e-06,-7.473300790429591e-06,2.7500798821983563e-06,-3.2008431958985084e-06,3.499999999803549e-09,-1.21720216986622e-06,-2.743079882198749e-06,-2.3037253456221393e-05,3.5130187383646215e-06,973.1328125
2.7500798821983563e-06,3.0552554246648627e-06,-1.490877712334494e-07,-7.473300790429591e-06,-1.8275532547992318e-06,-1.5223777123327258e-06,-2.743079882198749e-06,-3.963782052064773e-06,-3.81119428083152e-06,-7.473300790429591e-06,-3.5060187383650144e-06,3.0867554246630944e-07,-5.33707199316405e-06,-5.489659764397302e-06,9.190266273993212e-07,-1.0219880672628144e-05,-1.490877712334494e-07,-1.674965483565979e-06,-3.2008431958985084e-06,-2.242690237128838e-05,3.5130187383646215e-06,973.13671875
1.6819654835655861e-06,3.0552554246648627e-06,4.612633136995624e-07,-6.252598620563567e-06,1.560877712330565e-07,7.664388561660683e-07,-4.542633136999553e-07,-1.5223777123327258e-06,9.190266273993212e-07,-3.0482554246652556e-06,-9.120266273997141e-07,2.5974921109651035e-06,-3.658606509598267e-06,-3.3534309671317616e-06,-1.0646143986329673e-06,2.5974921109651035e-06,-1.490877712334494e-07,-1.490877712334494e-07,-9.120266273997141e-07,-2.196913905758862e-05,3.3604309671313687e-06,973.140625
2.292316568498598e-06,8.701002960295222e-06,-3.0167554246670236e-07,-5.031896450697544e-06,1.0716143986325743e-06,1.5293777123323331e-06,3.499999999803549e-09,-6.068510849332083e-07,-1.490877712334494e-07,-2.4379043397322436e-06,-1.21720216986622e-06,4.275957594530887e-06,-1.980141026032485e-06,-1.21720216986622e-06,-3.0167554246670236e-07,-1.5223777123327258e-06,-1.490877712334494e-07,1.6819654835655861e-06,-1.490877712334494e-07,-2.0748436887722595e-05,3.5130187383646215e-06,973.14453125
5.344071993163657e-06,2.9026676534316095e-06,-3.0482554246652556e-06,-7.168125247963085e-06,3.0867554246630944e-07,-3.0167554246670236e-07,-1.0646143986329673e-06,-1.3697899410994728e-06,-1.490877712334494e-07,-3.2008431958985084e-06,-2.132728797265738e-06,3.0552554246648627e-06,-3.658606509598267e-06,-2.132728797265738e-06,2.292316568498598e-06,-2.5904921109654964e-06,3.499999999803549e-09,3.499999999803549e-09,-1.3697899410994728e-06,-1.876479586169031e-05,3.5130187383646215e-06,973.1484375
5.496659764396909e-06,-2.743079882198749e-06,-1.0646143986329673e-06,-8.236239646595856e-06,4.612633136995624e-07,9.190266273993212e-07,3.0867554246630944e-07,3.0867554246630944e-07,1.6819654835655861e-06,-7.594388561664611e-07,-2.5904921109654964e-06,5.344071993163657e-06,-4.26895759453128e-06,1.6819654835655861e-06,6.138510849328153e-07,3.2078431958981155e-06,3.499999999803549e-09,1.0716143986325743e-06,1.560877712330565e-07,-2.1358787972655608e-05,3.5130187383646215e-06,973.15234375
2.7500798821983563e-06,-4.542633136999553e-07,-1.5223777123327258e-06,-7.015537476729832e-06,-1.21720216986622e-06,1.5293777123323331e-06,-1.3697899410994728e-06,7.664388561660683e-07,-6.068510849332083e-07,-1.674965483565979e-06,-4.574133136997785e-06,6.56477416302968e-06,-4.116369823298026e-06,3.6656065095978743e-06,-1.8275532547992318e-06,-3.963782052064773e-06,1.560877712330565e-07,1.560877712330565e-07,-3.0167554246670236e-07,-2.1358787972655608e-05,3.5130187383646215e-06,973.15625
-1.674965483565979e-06,-1.490877712334494e-07,-3.963782052064773e-06,-5.642247535630556e-06,-6.068510849332083e-07,2.9026676534316095e-06,-7.594388561664611e-07,1.6819654835655861e-06,2.292316568498598e-06,1.0716143986325743e-06,-5.031896450697544e-06,7.0225374767294395e-06,-5.489659764397302e-06,5.649247535630163e-06,9.190266273993212e-07,8.09065187536221e-06,-1.490877712334494e-07,3.0867554246630944e-07,1.560877712330565e-07,-2.502089448225368e-05,3.3604309671313687e-06,973.16015625
-3.963782052064773e-06,1.0716143986325743e-06,-6.068510849332083e-07,-5.184484221930796e-06,1.560877712330565e-07,2.9026676534316095e-06,1.560877712330565e-07,2.139728797265345e-06,1.37678994109908e-06,1.37678994109908e-06,-4.726720908231038e-06,9.616529587694738e-06,-5.642247535630556e-06,7.175125247962693e-06,3.499999999803549e-09,4.123369823297633e-06,-1.490877712334494e-07,1.6819654835655861e-06,7.664388561660683e-07,-2.715712327951922e-05,3.3604309671313687e-06,973.1640625
-2.285316568498991e-06,7.664388561660683e-07,6.138510849328153e-07,-5.031896450697544e-06,7.664388561660683e-07,3.0552554246648627e-06,-1.490877712334494e-07,2.5974921109651035e-06,1.834553254798839e-06,1.0716143986325743e-06,-3.0482554246652556e-06,9.463941816461487e-06,-5.031896450697544e-06,7.480300790429198e-06,1.6819654835655861e-06,5.8018353068634155e-06,-6.068510849332083e-07,1.5293777123323331e-06,6.138510849328153e-07,-1.876479586169031e-05,3.3604309671313687e-06,973.16796875
2.9026676534316095e-06,4.886308679463898e-06,-1.5223777123327258e-06,-4.726720908231038e-06,4.612633136995624e-07,3.5130187383646215e-06,1.0716143986325743e-06,2.5974921109651035e-06,2.292316568498598e-06,1.834553254798839e-06,-3.658606509598267e-06,1.175275838496028e-05,-4.421545365764532e-06,1.0532056215094257e-05,2.292316568498598e-06,1.1600170613727028e-05,-6.068510849332083e-07,2.5974921109651035e-06,9.190266273993212e-07,-2.4868306711020425e-05,3.3604309671313687e-06,973.171875
-9.120266273997141e-07,4.612633136995624e-07,-2.4379043397322436e-06,-3.658606509598267e-06,-4.542633136999553e-07,4.581133136997392e-06,-3.0167554246670236e-07,3.0552554246648627e-06,-3.0167554246670236e-07,-1.490877712334494e-07,-5.184484221930796e-06,1.633039152195787e-05,-5.184484221930796e-06,1.4499338267158832e-05,-3.658606509598267e-06,2.5974921109651035e-06,3.499999999803549e-09,2.5974921109651035e-06,1.6819654835655861e-06,-2.608900888088645e-05,3.3604309671313687e-06,973.17578125
-1.0646143986329673e-06,3.499999999803549e-09,-2.132728797265738e-06,-3.3534309671317616e-06,3.499999999803549e-09,5.1914842219304035e-06,-3.0167554246670236e-07,3.6656065095978743e-06,2.4449043397318507e-06,1.834553254798839e-06,-5.489659764397302e-06,1.800885700552365e-05,-6.862949705496579e-06,1.5872628208258108e-05,-1.21720216986622e-06,1.0532056215094257e-05,-3.0167554246670236e-07,2.292316568498598e-06,1.37678994109908e-06,-3.036146647541753e-05,3.2078431958981155e-06,973.1796875
3.5130187383646215e-06,5.954423078096669e-06,-2.132728797265738e-06,-3.963782052064773e-06,3.499999999803549e-09,3.97078205206438e-06,-4.542633136999553e-07,1.987141026032092e-06,-3.0167554246670236e-07,-1.3697899410994728e-06,-5.031896450697544e-06,1.6788154835657627e-05,-5.642247535630556e-06,1.5872628208258108e-05,-1.490877712334494e-07,4.886308679463898e-06,-1.490877712334494e-07,1.834553254798839e-06,9.190266273993212e-07,-3.249769527268307e-05,3.3604309671313687e-06,973.18359375
4.428545365764139e-06,5.954423078096669e-06,-2.132728797265738e-06,-4.574133136997785e-06,-3.0167554246670236e-07,3.5130187383646215e-06,-7.594388561664611e-07,1.5293777123323331e-06,-1.0646143986329673e-06,-2.132728797265738e-06,-5.794835306863808e-06,1.648297929319112e-05,-6.862949705496579e-06,1.5720040437024858e-05,-2.132728797265738e-06,1.5293777123323331e-06,3.499999999803549e-09,1.37678994109908e-06,-1.490877712334494e-07,-3.14295808740503e-05,3.818194280831127e-06,973.1875
3.2078431958981155e-06,6.56477416302968e-06,-1.674965483565979e-06,-4.26895759453128e-06,6.138510849328153e-07,3.3604309671313687e-06,-1.21720216986622e-06,1.37678994109908e-06,4.612633136995624e-07,-1.5223777123327258e-06,-3.5060187383650144e-06,1.739850592059064e-05,-2.285316568498991e-06,1.694074260689088e-05,3.499999999803549e-09,8.548415189061969e-06,1.560877712330565e-07,1.37678994109908e-06,3.0867554246630944e-07,-3.249769527268307e-05,3.818194280831127e-06,973.19140625
-6.068510849332083e-07,7.785476332895703e-06,-2.132728797265738e-06,-3.963782052064773e-06,-6.068510849332083e-07,3.3604309671313687e-06,-1.5223777123327258e-06,1.2242021698658271e-06,-2.285316568498991e-06,-3.81119428083152e-06,-8.541415189062362e-06,1.892438363292317e-05,-5.184484221930796e-06,1.8619208090456662e-05,-2.5904921109654964e-06,-1.21720216986622e-06,3.0867554246630944e-07,1.5293777123323331e-06,3.0867554246630944e-07,-3.478651184118187e-05,3.3604309671313687e-06,973.1953125
9.190266273993212e-07,8.243239646595463e-06,-1.980141026032485e-06,-3.5060187383650144e-06,-9.120266273997141e-07,4.581133136997392e-06,-1.980141026032485e-06,1.834553254798839e-06,-6.068510849332083e-07,-3.3534309671317616e-06,-7.473300790429591e-06,2.04502613452557e-05,-7.778476332896096e-06,1.9839910260322688e-05,-1.0646143986329673e-06,5.8018353068634155e-06,-3.0167554246670236e-07,1.2242021698658271e-06,3.499999999803549e-09,-4.18055493179115e-05,3.5130187383646215e-06,973.19921875
