EEG Fp1-Ref,EEG Fp2-Ref,EEG F7-Ref,EEG F3-Ref,EEG Fz-Ref,EEG F4-Ref,EEG F8-Ref,EEG T3-Ref,EEG C3-Ref,EEG Cz-Ref,EEG C4-Ref,EEG T4-Ref,EEG T5-Ref,EEG P3-Ref,EEG Pz-Ref,EEG P4-Ref,EEG T6-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
4.1999095187230957e-05,3.346622724082146e-05,4.768767381817062e-05,1.4392757713553175e-05,2.1921758842738025e-05,4.71857404095583e-05,4.400682882168025e-05,7.613056697286894e-05,-4.84802294991922e-06,4.688711813714923e-06,7.07766106143375e-05,6.759769902645945e-05,4.521400677510815e-06,-1.0703912717062993e-05,2.1754447706533917e-05,3.882018359935291e-05,5.337625244911029e-05,5.190645222327246e-06,3.4302782921842e-05,-0.0001055693269447921,-4.115453950621061e-05,391.07421875
4.3504895413067926e-05,3.1960427014984494e-05,5.203776335947742e-05,1.2719646351512097e-05,2.1754447706533917e-05,4.9193474044007595e-05,4.1664472914822746e-05,7.345358879360322e-05,-3.844156132694573e-06,4.186778405102599e-06,7.295165538499089e-05,4.785498495437473e-05,6.361823175756001e-06,-7.85962340159316e-06,2.2758314523758564e-05,4.0660606097598095e-05,5.622054176458012e-05,8.03493453779708e-06,3.898749473555702e-05,-0.0001052347046723839,-4.182378405102704e-05,391.078125
4.400682882168025e-05,3.2295049287392705e-05,5.103389654225278e-05,1.2217712942899773e-05,2.2089069978942134e-05,4.183178405102685e-05,3.8150939054536475e-05,7.562863356425663e-05,-2.3383559068576033e-06,4.354089541306708e-06,7.345358879360322e-05,5.9566764488662274e-05,8.70417908261351e-06,-4.346089541306897e-06,2.4264114749595534e-05,4.28356508682515e-05,6.040332016968281e-05,1.104653498947102e-05,4.534531791131311e-05,-0.00010874823853267015,-4.249302859584347e-05,391.08203125
4.3504895413067926e-05,3.1960427014984494e-05,4.869154063539527e-05,1.623318021179836e-05,2.3260247932370886e-05,4.400682882168025e-05,3.6310516556291295e-05,6.960543266090875e-05,-3.1749115878781424e-06,4.186778405102599e-06,7.328627765739911e-05,6.25783649403362e-05,1.1715779534287451e-05,-3.0076004516740344e-06,2.4096803613391425e-05,4.383951768547614e-05,6.358223175756086e-05,1.1715779534287451e-05,5.019734086123224e-05,-0.0001141021948912016,-4.450076223029276e-05,391.0859375
4.434145109408847e-05,3.0789249061555735e-05,5.0531963133640456e-05,1.640049134800247e-05,2.4096803613391425e-05,4.367220654927204e-05,3.982405041657755e-05,7.027467720572517e-05,-5.684578630939759e-06,3.350222724082061e-06,7.261703311258269e-05,5.856289767143763e-05,1.1883090670491558e-05,-1.167177953428849e-06,2.35948702047791e-05,4.383951768547614e-05,6.425147630237729e-05,1.020997930845048e-05,5.320894131290618e-05,-0.00012012539579454948,-4.6843118137150275e-05,391.08984375
4.28356508682515e-05,3.262967155980092e-05,5.036465199743635e-05,1.4392757713553175e-05,2.4264114749595534e-05,4.417413995788436e-05,3.547396087527075e-05,7.679981151768537e-05,-7.023067720572621e-06,3.1829115878779533e-06,7.194778856776626e-05,6.89361881160923e-05,1.4058135441144958e-05,3.5175338602861686e-06,2.4096803613391425e-05,4.367220654927204e-05,6.508803198339783e-05,9.37342362742994e-06,5.588591949217191e-05,-0.0001294948194219795,-4.801429609057903e-05,391.09375
4.2501028595843275e-05,3.313160496841325e-05,4.885885177159937e-05,1.322157976012442e-05,2.5100670430616073e-05,4.434145109408847e-05,3.497202746665843e-05,8.16518344676045e-05,-5.851889767143867e-06,3.0156004516738452e-06,7.328627765739911e-05,6.726307675405123e-05,1.773898043763533e-05,9.875357036042264e-06,2.4264114749595534e-05,4.450876223029257e-05,6.64265210730307e-05,9.038801355021725e-06,5.822827539902941e-05,-0.00013903155418561365,-4.8181607226783136e-05,391.09765625
4.400682882168025e-05,3.095656019775984e-05,4.5010695638904896e-05,1.757166930143122e-05,2.7108404065065368e-05,4.685111813715009e-05,4.116253950621042e-05,8.315763469344147e-05,-2.5056670430617114e-06,3.350222724082061e-06,7.51267001556443e-05,6.308029834894853e-05,2.443142588579964e-05,1.8240913846247652e-05,2.6773781792657148e-05,4.685111813715009e-05,6.843425470747999e-05,9.875357036042264e-06,6.174180925931568e-05,-0.00014287971031830816,-4.8683540635395455e-05,391.1015625
4.618187359233365e-05,3.313160496841325e-05,4.986271858882402e-05,1.4894691122165499e-05,2.827958201849412e-05,4.752036268196652e-05,3.7649005645924156e-05,8.248839014862504e-05,-3.3062227240831013e-07,3.6848449964902762e-06,7.579594470046074e-05,5.0699274269844565e-05,3.129118247016806e-05,2.7275715201269473e-05,2.9450759971922874e-05,4.9360785180211697e-05,7.010736606952106e-05,1.2050401806695665e-05,6.542265425580605e-05,-0.00014338164372692044,-5.002202972502832e-05,391.10546875
4.9026162907803486e-05,3.748169450972005e-05,5.521667494735547e-05,2.2423692251350347e-05,3.0621937925351626e-05,4.835691836298705e-05,4.116253950621042e-05,8.265570128482914e-05,2.1790447706533066e-06,3.1829115878779533e-06,7.696712265388948e-05,6.157449812311157e-05,4.0493294961393994e-05,3.882018359935291e-05,3.346622724082146e-05,5.304163017670207e-05,7.328627765739911e-05,1.7906291573839438e-05,7.07766106143375e-05,-0.00014756442213202317,-5.16951410870694e-05,391.109375
5.203776335947742e-05,3.7314383373515946e-05,5.3543563585314395e-05,2.610453724784072e-05,3.262967155980092e-05,5.320894131290618e-05,3.965673928037345e-05,8.884621332438113e-05,6.1945120395518935e-06,2.5136670430615223e-06,7.96441008331552e-05,6.709576561784712e-05,5.136851881466099e-05,5.170314108706921e-05,3.8150939054536475e-05,5.8060964262825304e-05,7.847292287972645e-05,2.6606470656453043e-05,7.696712265388948e-05,-0.00015342031189916693,-5.202976335947761e-05,391.11328125
5.3543563585314395e-05,3.798362791833237e-05,5.555129721976369e-05,2.911613769951466e-05,3.279698269600503e-05,5.287431904049796e-05,4.1999095187230957e-05,9.553865877254544e-05,9.875357036042264e-06,2.346355906857414e-06,8.215376787621683e-05,5.990138676107049e-05,5.705709744560066e-05,6.107256471449924e-05,4.149716177861863e-05,6.107256471449924e-05,8.16518344676045e-05,3.3298916104617355e-05,8.064796765037986e-05,-0.00015174720053712584,-5.219707449568172e-05,391.1171875
5.019734086123224e-05,3.748169450972005e-05,6.00686978972746e-05,2.6271848384044826e-05,3.0287315652943416e-05,5.0699274269844565e-05,4.1664472914822746e-05,9.637521445356599e-05,1.087922385326691e-05,2.5136670430615223e-06,7.897485628833879e-05,7.328627765739911e-05,6.00686978972746e-05,6.62592099368266e-05,4.1999095187230957e-05,6.00686978972746e-05,8.098258992278807e-05,3.564127201147486e-05,7.981141196935931e-05,-0.0001422104657734917,-5.253169676808994e-05,391.12109375
4.701842927335419e-05,3.1960427014984494e-05,5.755903085421298e-05,2.1754447706533917e-05,2.6271848384044826e-05,4.2501028595843275e-05,4.032598382518988e-05,9.420016968291258e-05,7.700312265388862e-06,2.8482893154697376e-06,7.445745561082786e-05,7.696712265388948e-05,5.973407562486638e-05,6.64265210730307e-05,4.149716177861863e-05,5.6387852900784226e-05,7.780367833491003e-05,3.4804716330454325e-05,7.596325583666485e-05,-0.00013451415350810276,-5.38701858577228e-05,391.125
4.1999095187230957e-05,2.610453724784072e-05,5.454743040253904e-05,1.6567802484206577e-05,2.2758314523758564e-05,4.6349184728537764e-05,3.882018359935291e-05,9.604059218115777e-05,5.69257863093957e-06,3.0156004516738452e-06,7.111123288674571e-05,7.813830060731824e-05,5.8395586535233515e-05,6.525534311960194e-05,4.2166406323435065e-05,5.304163017670207e-05,7.462476674703198e-05,3.564127201147486e-05,7.211509970397035e-05,-0.00013200448646504115,-5.487405267494745e-05,391.12890625
4.132985064241452e-05,2.844689315469823e-05,5.287431904049796e-05,1.3388890896328527e-05,2.075058088930927e-05,4.835691836298705e-05,3.246236042359681e-05,9.520403650013723e-05,6.6964454481642165e-06,3.1829115878779533e-06,7.010736606952106e-05,6.475340971098962e-05,5.705709744560066e-05,6.558996539201016e-05,4.367220654927204e-05,5.187045222327332e-05,7.362089992980733e-05,4.015867268898577e-05,7.144585515915393e-05,-0.0001273197746513261,-5.520867494735566e-05,391.1328125
4.0827917233802204e-05,3.045462678914752e-05,5.036465199743635e-05,1.3054268623920312e-05,2.008133634449284e-05,3.948942814416934e-05,2.9952693380535196e-05,9.336361400189205e-05,8.70417908261351e-06,3.5175338602861686e-06,6.910349925229641e-05,6.62592099368266e-05,5.438011926633493e-05,6.558996539201016e-05,4.3504895413067926e-05,5.15358299508651e-05,7.378821106601144e-05,4.5010695638904896e-05,7.178047743156215e-05,-0.00011778303988769197,-5.504136381115155e-05,391.13671875
3.84855613269447e-05,2.6271848384044826e-05,5.438011926633493e-05,1.556393566698193e-05,1.92447806634723e-05,3.714707223731183e-05,3.8150939054536475e-05,8.516536832789077e-05,1.0711912717062803e-05,3.6848449964902762e-06,6.843425470747999e-05,6.274567607654033e-05,5.15358299508651e-05,6.458609857478551e-05,4.1999095187230957e-05,5.0866585406048666e-05,7.429014447462376e-05,4.869154063539527e-05,7.194778856776626e-05,-0.00010958479421369069,-5.520867494735566e-05,391.140625
4.015867268898577e-05,2.57699149754325e-05,5.4882052674947257e-05,1.1883090670491558e-05,2.0248647480696947e-05,3.898749473555702e-05,3.6645138828699505e-05,8.432881264687023e-05,1.1381157261879234e-05,4.521400677510815e-06,6.977274379711284e-05,4.802229609057884e-05,5.15358299508651e-05,6.425147630237729e-05,4.116253950621042e-05,5.187045222327332e-05,7.562863356425663e-05,5.3543563585314395e-05,7.295165538499089e-05,-0.00010406352671895512,-5.587791949217209e-05,391.14453125
4.28356508682515e-05,3.0287315652943416e-05,5.4882052674947257e-05,1.3388890896328527e-05,2.2591003387554452e-05,4.601456245612955e-05,3.0621937925351626e-05,9.587328104495366e-05,1.3388890896328527e-05,5.525267494735462e-06,7.127854402294981e-05,5.036465199743635e-05,5.387818585772261e-05,6.609189880062247e-05,4.149716177861863e-05,5.387818585772261e-05,7.94767896969511e-05,5.873020880764173e-05,7.51267001556443e-05,-9.452679195532098e-05,-5.738371971800906e-05,391.1484375
4.534531791131311e-05,3.3298916104617355e-05,6.291298721274442e-05,2.0415958616901052e-05,2.4264114749595534e-05,4.4843384502700794e-05,3.547396087527075e-05,0.00010340228217413852,1.556393566698193e-05,5.859889767143678e-06,7.211509970397035e-05,7.596325583666485e-05,5.622054176458012e-05,6.692845448164301e-05,4.1664472914822746e-05,5.438011926633493e-05,8.265570128482914e-05,6.25783649403362e-05,7.746905606250181e-05,-7.896685628833897e-05,-5.80529642628255e-05,391.15234375
4.6349184728537764e-05,3.3800849513229674e-05,5.7893653126621196e-05,2.3929492477187317e-05,2.57699149754325e-05,4.30029620044556e-05,4.0660606097598095e-05,8.951545786919757e-05,1.5898557939390143e-05,5.190645222327246e-06,7.345358879360322e-05,7.462476674703198e-05,5.9064831080049955e-05,6.67611433454389e-05,4.183178405102685e-05,5.438011926633493e-05,8.583461287270719e-05,6.525534311960194e-05,7.830561174352235e-05,-6.558196539201035e-05,-5.771834199041728e-05,391.15625
4.6683807000945974e-05,3.112387133396395e-05,5.438011926633493e-05,2.57699149754325e-05,2.7610337473677687e-05,4.551262904751722e-05,3.932211700796523e-05,9.202512491225918e-05,1.606586907559425e-05,4.856022949919031e-06,7.362089992980733e-05,6.558996539201016e-05,5.973407562486638e-05,6.62592099368266e-05,4.132985064241452e-05,5.454743040253904e-05,8.583461287270719e-05,6.592458766441836e-05,7.780367833491003e-05,-5.5543297219763876e-05,-5.7216408581804954e-05,391.16015625
4.885885177159937e-05,3.5139338602862535e-05,5.973407562486638e-05,2.4933359294411965e-05,2.9618071108126982e-05,4.6683807000945974e-05,4.0827917233802204e-05,9.0184702414014e-05,1.5229313394573712e-05,4.521400677510815e-06,7.362089992980733e-05,5.003002972502813e-05,5.889751994384584e-05,6.592458766441836e-05,4.30029620044556e-05,5.5049363811151365e-05,8.349225696584969e-05,6.65938322092348e-05,7.864023401593055e-05,-4.1321850642414715e-05,-5.7049097445600846e-05,391.1640625
5.304163017670207e-05,4.266833973204739e-05,6.692845448164301e-05,3.0287315652943416e-05,3.363353837702557e-05,4.9193474044007595e-05,4.0493294961393994e-05,9.771370354319884e-05,1.623318021179836e-05,4.186778405102599e-06,7.295165538499089e-05,6.542265425580605e-05,6.123987585070335e-05,6.709576561784712e-05,4.601456245612955e-05,5.588591949217191e-05,8.432881264687023e-05,6.709576561784712e-05,7.997872310556342e-05,-2.0575269753105353e-05,-5.82202753990296e-05,391.16796875
5.521667494735547e-05,4.5178006775109004e-05,7.328627765739911e-05,3.313160496841325e-05,3.564127201147486e-05,5.3543563585314395e-05,4.032598382518988e-05,0.00010407152671895494,1.773898043763533e-05,3.0156004516738452e-06,7.261703311258269e-05,5.588591949217191e-05,6.190912039551979e-05,6.826694357127588e-05,4.735305154576241e-05,5.5049363811151365e-05,8.315763469344147e-05,6.67611433454389e-05,7.864023401593055e-05,-2.5056670430617114e-06,-5.888951994384603e-05,391.171875
5.688978630939655e-05,4.383951768547614e-05,7.395552220221554e-05,3.681244996490362e-05,3.7649005645924156e-05,5.4045496993926714e-05,4.869154063539527e-05,0.00010524270467238371,1.9412091799676405e-05,2.011733634449199e-06,7.378821106601144e-05,5.8060964262825304e-05,6.073794244209103e-05,6.960543266090875e-05,4.835691836298705e-05,5.3710874721518504e-05,8.215376787621683e-05,6.65938322092348e-05,7.646518924527716e-05,9.206112491225834e-06,-5.8722208807641924e-05,391.17578125
5.873020880764173e-05,4.450876223029257e-05,7.261703311258269e-05,3.932211700796523e-05,4.015867268898577e-05,5.454743040253904e-05,5.187045222327332e-05,0.00010256572649311797,2.2758314523758564e-05,2.011733634449199e-06,7.429014447462376e-05,8.048065651417575e-05,6.023600903347871e-05,7.09439217505416e-05,4.9360785180211697e-05,5.304163017670207e-05,8.232107901242093e-05,6.776501016266356e-05,7.562863356425663e-05,2.14198254341257e-05,-5.80529642628255e-05,391.1796875
5.6387852900784226e-05,4.8189607226782944e-05,7.244972197637858e-05,3.9154805871761126e-05,4.183178405102685e-05,6.274567607654033e-05,4.6516495864741866e-05,9.855025922421938e-05,2.7108404065065368e-05,2.1790447706533066e-06,7.629787810907305e-05,6.20764315317239e-05,6.00686978972746e-05,7.127854402294981e-05,5.0866585406048666e-05,5.3543563585314395e-05,8.332494582964558e-05,6.977274379711284e-05,7.562863356425663e-05,3.714707223731183e-05,-5.8722208807641924e-05,391.18359375
5.622054176458012e-05,5.0531963133640456e-05,7.244972197637858e-05,3.748169450972005e-05,4.266833973204739e-05,6.140718698690746e-05,4.266833973204739e-05,9.737908127079062e-05,2.827958201849412e-05,2.5136670430615223e-06,7.73017449262977e-05,6.826694357127588e-05,5.973407562486638e-05,7.010736606952106e-05,5.2205074495681534e-05,5.3543563585314395e-05,8.483074605548254e-05,7.144585515915393e-05,7.613056697286894e-05,5.0866585406048666e-05,-5.972607562486657e-05,391.1875
5.6555164036988335e-05,4.9026162907803486e-05,6.910349925229641e-05,3.463740519425021e-05,3.948942814416934e-05,5.6387852900784226e-05,4.534531791131311e-05,0.00010005605945005636,2.8112270882290012e-05,2.1790447706533066e-06,7.49593890194402e-05,7.613056697286894e-05,5.8395586535233515e-05,6.692845448164301e-05,5.170314108706921e-05,5.15358299508651e-05,8.549999060029898e-05,7.178047743156215e-05,7.54613224280525e-05,6.0905253578295135e-05,-6.0395320169683e-05,391.19140625
5.471474153874315e-05,4.183178405102685e-05,7.111123288674571e-05,3.095656019775984e-05,3.6143205420087186e-05,5.571860835596779e-05,4.400682882168025e-05,0.00010005605945005636,2.6773781792657148e-05,2.5136670430615223e-06,7.244972197637858e-05,6.843425470747999e-05,5.6387852900784226e-05,6.20764315317239e-05,5.0699274269844565e-05,4.9695407452619914e-05,8.516536832789077e-05,7.09439217505416e-05,7.295165538499089e-05,7.228241084017446e-05,-5.972607562486657e-05,391.1953125
5.2539696768089744e-05,3.948942814416934e-05,7.09439217505416e-05,3.0789249061555735e-05,3.3800849513229674e-05,5.304163017670207e-05,4.752036268196652e-05,9.670983672597419e-05,2.6271848384044826e-05,3.1829115878779533e-06,7.144585515915393e-05,5.036465199743635e-05,5.588591949217191e-05,5.856289767143763e-05,5.003002972502813e-05,4.802229609057884e-05,8.282301242103325e-05,7.060929947813339e-05,7.010736606952106e-05,8.667116855372774e-05,-5.922414221625425e-05,391.19921875
5.0531963133640456e-05,3.9154805871761126e-05,6.291298721274442e-05,3.0789249061555735e-05,3.1960427014984494e-05,5.136851881466099e-05,5.0866585406048666e-05,8.968276900540167e-05,2.57699149754325e-05,3.5175338602861686e-06,6.927081038850052e-05,6.00686978972746e-05,5.438011926633493e-05,5.521667494735547e-05,4.952809631641581e-05,4.5010695638904896e-05,7.746905606250181e-05,6.86015658436841e-05,6.425147630237729e-05,9.737908127079062e-05,-5.922414221625425e-05,391.203125
4.567994018372132e-05,3.580858314767897e-05,5.923214221625406e-05,2.2758314523758564e-05,2.844689315469823e-05,4.752036268196652e-05,4.534531791131311e-05,8.18191456038086e-05,2.2758314523758564e-05,3.6848449964902762e-06,6.341492062135675e-05,6.776501016266356e-05,5.120120767845689e-05,5.170314108706921e-05,4.701842927335419e-05,3.948942814416934e-05,6.89361881160923e-05,6.425147630237729e-05,5.6387852900784226e-05,0.00010156185967589332,-5.972607562486657e-05,391.20703125
4.0493294961393994e-05,2.8781515427106443e-05,5.856289767143763e-05,2.3929492477187317e-05,2.2925625659962673e-05,4.434145109408847e-05,3.4302782921842e-05,7.579594470046074e-05,1.8910158391064086e-05,4.186778405102599e-06,5.588591949217191e-05,5.755903085421298e-05,4.6683807000945974e-05,4.869154063539527e-05,4.417413995788436e-05,3.262967155980092e-05,5.990138676107049e-05,5.889751994384584e-05,4.852422949919116e-05,0.00010340228217413852,-6.0228009033478894e-05,391.2109375
