EEG Fp1-Ref,EEG Fp2-Ref,EEG F7-Ref,EEG F3-Ref,EEG Fz-Ref,EEG F4-Ref,EEG F8-Ref,EEG T3-Ref,EEG C3-Ref,EEG Cz-Ref,EEG C4-Ref,EEG T4-Ref,EEG T5-Ref,EEG P3-Ref,EEG Pz-Ref,EEG P4-Ref,EEG T6-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
1.4392757713553175e-05,1.5062002258369606e-05,8.405556810204443e-07,-1.83642249824528e-06,7.700312265388862e-06,5.69257863093957e-06,-3.897949473555721e-05,-1.1373157261879423e-05,-9.700045899838345e-06,3.999999999905412e-09,-3.34222272408225e-06,-2.5427292703024476e-05,-1.0703912717062993e-05,-3.1749115878781424e-06,8.405556810204443e-07,5.69257863093957e-06,-1.237702407910407e-05,-3.5095338602863577e-06,-7.357689992980836e-06,-5.38701858577228e-05,-3.9816050416577745e-05,3519.0703125
1.2886957487716204e-05,1.4058135441144958e-05,-2.672978179265819e-06,-3.0076004516740344e-06,7.19837885677654e-06,5.69257863093957e-06,-3.747369450972024e-05,-1.2209712942899962e-05,-1.103853498947121e-05,3.3862227240812094e-07,-3.34222272408225e-06,-2.609653724784091e-05,-1.2878957487716393e-05,-3.5095338602863577e-06,1.1751779534286598e-06,5.69257863093957e-06,-1.08712238532671e-05,-1.6331113620420237e-07,-5.851889767143867e-06,-5.4204808130131015e-05,-3.914680587176131e-05,3519.07421875
1.3890824304940851e-05,1.154846839808334e-05,-3.0076004516740344e-06,-2.5056670430617114e-06,7.031067720572432e-06,4.856022949919031e-06,-3.897949473555721e-05,-1.154046839808353e-05,-1.0703912717062993e-05,3.999999999905412e-09,-4.346089541306897e-06,-2.8773515427106632e-05,-1.0369290444654776e-05,-3.6768449964904654e-06,8.405556810204443e-07,4.856022949919031e-06,-1.0201979308450669e-05,1.713111362040132e-07,-7.190378856776729e-06,-5.939145335245835e-05,-3.8310250190740776e-05,3519.078125
1.3054268623920312e-05,1.2552335215307988e-05,-1.3344890896329568e-06,-2.8402893154699267e-06,7.19837885677654e-06,5.190645222327246e-06,-3.8310250190740776e-05,-1.154046839808353e-05,-1.1205846125675316e-05,3.999999999905412e-09,-3.844156132694573e-06,-2.6765781792657337e-05,-8.361556810205484e-06,-3.1749115878781424e-06,5.059334086122288e-07,5.190645222327246e-06,-1.237702407910407e-05,2.68097817926563e-06,-7.85962340159316e-06,-6.608389880062266e-05,-3.780831678212846e-05,3519.08203125
1.2719646351512097e-05,1.2552335215307988e-05,2.8482893154697376e-06,-3.5095338602863577e-06,6.863756584368324e-06,4.019467268898492e-06,-3.630251655629149e-05,-1.1373157261879423e-05,-1.2209712942899962e-05,-1.6331113620420237e-07,-4.0114672688986815e-06,-2.6431159520249123e-05,-8.194245674001375e-06,-4.680711813715112e-06,1.713111362040132e-07,4.186778405102599e-06,-1.3548202032532825e-05,-4.979334086124179e-07,-8.863490218817806e-06,-7.160516629535822e-05,-3.764100564592434e-05,3519.0859375
1.3556202032532636e-05,8.202245674001186e-06,-2.8402893154699267e-06,-3.1749115878781424e-06,5.859889767143678e-06,4.186778405102599e-06,-3.4462094058046294e-05,-1.2544335215308178e-05,-1.2711646351512286e-05,-1.6331113620420237e-07,-3.6768449964904654e-06,-2.358687020477929e-05,-1.2209712942899962e-05,-5.015334086123328e-06,-4.979334086124179e-07,5.190645222327246e-06,-1.0369290444654776e-05,8.405556810204443e-07,-8.863490218817806e-06,-7.595525583666503e-05,-3.6804449964903806e-05,3519.08984375
1.2217712942899773e-05,3.1829115878779533e-06,-3.844156132694573e-06,-3.34222272408225e-06,6.027200903347785e-06,3.6848449964902762e-06,-3.312360496841344e-05,-1.321357976012461e-05,-1.3380890896328717e-05,-4.979334086124179e-07,-4.178778405102789e-06,-2.0575269753105353e-05,-1.2544335215308178e-05,-6.186512039552083e-06,-4.979334086124179e-07,5.69257863093957e-06,-7.85962340159316e-06,-2.3383559068576033e-06,-7.023067720572621e-06,-8.047265651417593e-05,-3.5967894283883264e-05,3519.09375
1.1883090670491558e-05,5.69257863093957e-06,-2.003733634449388e-06,-4.346089541306897e-06,5.3579563585313544e-06,3.1829115878779533e-06,-3.362553837702576e-05,-1.2878957487716393e-05,-1.3380890896328717e-05,5.059334086122288e-07,-4.0114672688986815e-06,-2.1913758842738214e-05,-1.0703912717062993e-05,-5.182645222327435e-06,-4.979334086124179e-07,5.3579563585313544e-06,-9.198112491226023e-06,-6.855756584368514e-06,-6.688445448164406e-06,-8.649585741752381e-05,-3.5298649739066836e-05,3519.09765625
1.2217712942899773e-05,1.1381157261879234e-05,-5.684578630939759e-06,-4.346089541306897e-06,5.3579563585313544e-06,3.350222724082061e-06,-3.329091610461754e-05,-1.2042401806695854e-05,-1.388282430494104e-05,-1.6331113620420237e-07,-3.5095338602863577e-06,-2.124451429792178e-05,-8.696179082613699e-06,-5.517267494735652e-06,-8.325556810206334e-07,5.023334086123139e-06,-1.1205846125675316e-05,-3.3062227240831013e-07,-6.855756584368514e-06,-9.536334763634152e-05,-3.479671633045451e-05,3519.1015625
1.0544601580858697e-05,1.2217712942899773e-05,3.999999999905412e-09,-4.5134006775110045e-06,5.3579563585313544e-06,3.6848449964902762e-06,-3.2956293832209324e-05,-1.1875090670491747e-05,-1.4217446577349256e-05,3.999999999905412e-09,-3.5095338602863577e-06,-2.0742580889309458e-05,-1.0703912717062993e-05,-6.186512039552083e-06,-3.3062227240831013e-07,5.023334086123139e-06,-1.1205846125675316e-05,1.0078668172245522e-06,-7.85962340159316e-06,-0.00010623857148960853,-3.429478292184219e-05,3519.10546875
1.1381157261879234e-05,1.2385024079103882e-05,-9.998668172247413e-07,-4.346089541306897e-06,4.521400677510815e-06,3.5175338602861686e-06,-3.1450493606372355e-05,-1.321357976012461e-05,-1.4384757713553364e-05,-8.325556810206334e-07,-2.8402893154699267e-06,-1.8400224982451953e-05,-1.2878957487716393e-05,-5.517267494735652e-06,-6.652445448165257e-07,6.027200903347785e-06,-9.198112491226023e-06,1.5098002258368753e-06,-7.692312265389051e-06,-0.00011644455079805911,-3.362553837702576e-05,3519.109375
1.0042668172246373e-05,3.350222724082061e-06,-7.023067720572621e-06,-4.5134006775110045e-06,3.852156132694384e-06,3.6848449964902762e-06,-3.161780474257646e-05,-1.4050135441145147e-05,-1.4719379985961578e-05,3.999999999905412e-09,-2.672978179265819e-06,-1.8902158391064275e-05,-1.1373157261879423e-05,-4.680711813715112e-06,3.999999999905412e-09,5.69257863093957e-06,-8.696179082613699e-06,5.525267494735462e-06,-6.521134311960298e-06,-0.00012564666328928505,-3.312360496841344e-05,3519.11328125
1.0377290444654586e-05,6.027200903347785e-06,2.8482893154697376e-06,-4.178778405102789e-06,4.856022949919031e-06,3.5175338602861686e-06,-3.195242701498468e-05,-1.3380890896328717e-05,-1.5890557939390332e-05,3.3862227240812094e-07,-2.8402893154699267e-06,-2.0909892025513567e-05,-1.1205846125675316e-05,-6.35382317575619e-06,-1.6331113620420237e-07,6.027200903347785e-06,-8.194245674001375e-06,-4.178778405102789e-06,-7.190378856776729e-06,-0.00013434684237189864,-3.2621671559801114e-05,3519.1171875
1.0377290444654586e-05,1.1213846125675127e-05,3.3862227240812094e-07,-4.5134006775110045e-06,4.186778405102599e-06,3.1829115878779533e-06,-3.1115871333964144e-05,-1.321357976012461e-05,-1.6559802484206766e-05,-4.979334086124179e-07,-2.3383559068576033e-06,-2.0909892025513567e-05,-1.0703912717062993e-05,-6.35382317575619e-06,3.999999999905412e-09,6.1945120395518935e-06,-9.198112491226023e-06,3.1829115878779533e-06,-6.019200903347974e-06,-0.00014187584350108348,-3.178511587878057e-05,3519.12109375
8.871490218817617e-06,8.70417908261351e-06,-2.672978179265819e-06,-6.186512039552083e-06,3.1829115878779533e-06,2.5136670430615223e-06,-3.1450493606372355e-05,-1.4050135441145147e-05,-1.756366930143141e-05,-8.325556810206334e-07,-2.003733634449388e-06,-1.9571402935880706e-05,-1.0369290444654776e-05,-7.023067720572621e-06,3.999999999905412e-09,6.529134311960109e-06,-9.867357036042453e-06,5.190645222327246e-06,-6.855756584368514e-06,-0.0001468951775872067,-3.0948560197760036e-05,3519.125
9.038801355021725e-06,7.867623401592971e-06,-4.346089541306897e-06,-5.684578630939759e-06,3.6848449964902762e-06,2.8482893154697376e-06,-3.0948560197760036e-05,-1.538862453077801e-05,-1.8400224982451953e-05,-3.3062227240831013e-07,-1.5018002258370645e-06,-1.9404091799676594e-05,-1.0536601580858886e-05,-6.521134311960298e-06,3.999999999905412e-09,7.19837885677654e-06,-9.532734763634238e-06,3.3862227240812094e-07,-6.521134311960298e-06,-0.00014923753349406425,-3.061393792535182e-05,3519.12890625
8.369556810205295e-06,-1.6691113620411723e-06,-3.5095338602863577e-06,-5.684578630939759e-06,2.68097817926563e-06,3.5175338602861686e-06,-3.078124906155593e-05,-1.5054002258369795e-05,-1.906946952726838e-05,-1.6331113620420237e-07,-1.3344890896329568e-06,-1.923678066347249e-05,-9.030801355021914e-06,-6.688445448164406e-06,3.3862227240812094e-07,7.19837885677654e-06,-9.532734763634238e-06,-7.525001129184945e-06,-6.35382317575619e-06,-0.00014990677803888066,-3.061393792535182e-05,3519.1328125
7.867623401592971e-06,8.03493453779708e-06,-2.3383559068576033e-06,-5.684578630939759e-06,2.68097817926563e-06,3.350222724082061e-06,-3.1450493606372355e-05,-1.4886691122165688e-05,-1.9738714072084814e-05,-4.979334086124179e-07,-9.998668172247413e-07,-1.8567536118656058e-05,-1.1373157261879423e-05,-8.361556810205484e-06,-1.6331113620420237e-07,7.5330011291847556e-06,-1.08712238532671e-05,-4.5134006775110045e-06,-6.688445448164406e-06,-0.00014873560008545192,-3.0279315652943605e-05,3519.13671875
7.5330011291847556e-06,3.6848449964902762e-06,-4.178778405102789e-06,-6.186512039552083e-06,2.5136670430615223e-06,3.852156132694384e-06,-3.1450493606372355e-05,-1.538862453077801e-05,-2.040795861690124e-05,3.999999999905412e-09,-1.6331113620420237e-07,-1.8734847254860166e-05,-1.0369290444654776e-05,-6.688445448164406e-06,1.713111362040132e-07,7.867623401592971e-06,-1.2042401806695854e-05,5.3579563585313544e-06,-7.023067720572621e-06,-0.00014589131076998208,-2.9275448835718958e-05,3519.140625
5.023334086123139e-06,-5.851889767143867e-06,-6.35382317575619e-06,-7.692312265389051e-06,2.346355906857414e-06,3.1829115878779533e-06,-3.1450493606372355e-05,-1.538862453077801e-05,-2.141182543412589e-05,-4.979334086124179e-07,-3.3062227240831013e-07,-1.773098043763552e-05,-5.182645222327435e-06,-7.023067720572621e-06,3.3862227240812094e-07,7.031067720572432e-06,-1.0369290444654776e-05,2.5136670430615223e-06,-7.190378856776729e-06,-0.00014271239918210404,-2.81042708822902e-05,3519.14453125
7.031067720572432e-06,5.3579563585313544e-06,-6.521134311960298e-06,-6.521134311960298e-06,2.8482893154697376e-06,3.350222724082061e-06,-3.1115871333964144e-05,-1.6392491348002658e-05,-2.1746447706534106e-05,-3.3062227240831013e-07,5.059334086122288e-07,-1.8065602710043732e-05,-1.1373157261879423e-05,-7.85962340159316e-06,5.059334086122288e-07,7.700312265388862e-06,-1.3046268623920501e-05,-8.194245674001375e-06,-8.863490218817806e-06,-0.0001402027321390424,-2.7769648609881985e-05,3519.1484375
6.529134311960109e-06,1.0544601580858697e-05,-6.521134311960298e-06,-7.190378856776729e-06,1.8444224982450908e-06,3.5175338602861686e-06,-2.9944693380535385e-05,-1.7229047029023193e-05,-2.1913758842738214e-05,3.999999999905412e-09,1.8444224982450908e-06,-1.8902158391064275e-05,-1.154046839808353e-05,-8.696179082613699e-06,6.732445448163366e-07,9.708045899838156e-06,-1.3046268623920501e-05,-5.517267494735652e-06,-7.692312265389051e-06,-0.00013618726487014382,-2.743502633747377e-05,3519.15234375
5.859889767143678e-06,9.708045899838156e-06,-1.2209712942899962e-05,-7.357689992980836e-06,1.6771113620409832e-06,4.019467268898492e-06,-3.061393792535182e-05,-1.6559802484206766e-05,-2.2081069978942323e-05,-1.6331113620420237e-07,1.5098002258368753e-06,-1.8400224982451953e-05,-1.0536601580858886e-05,-8.194245674001375e-06,5.059334086122288e-07,8.871490218817617e-06,-9.198112491226023e-06,5.059334086122288e-07,-7.190378856776729e-06,-0.00012982944169438772,-2.6431159520249123e-05,3519.15625
5.525267494735462e-06,1.2050401806695665e-05,-9.867357036042453e-06,-8.528867946409592e-06,2.011733634449199e-06,4.186778405102599e-06,-3.0112004516739493e-05,-1.8065602710043732e-05,-2.358687020477929e-05,-3.3062227240831013e-07,1.8444224982450908e-06,-1.8065602710043732e-05,-1.2878957487716393e-05,-9.030801355021914e-06,3.3862227240812094e-07,9.038801355021725e-06,-8.863490218817806e-06,-1.3344890896329568e-06,-6.019200903347974e-06,-0.00012179850715659056,-2.4925359294412154e-05,3519.16015625
5.023334086123139e-06,8.70417908261351e-06,-6.019200903347974e-06,-8.863490218817806e-06,1.0078668172245522e-06,3.5175338602861686e-06,-2.9442759971923063e-05,-1.7061735892819088e-05,-2.3921492477187506e-05,-1.6331113620420237e-07,2.1790447706533066e-06,-1.923678066347249e-05,-1.2209712942899962e-05,-9.198112491226023e-06,6.732445448163366e-07,9.038801355021725e-06,-9.867357036042453e-06,3.3862227240812094e-07,-6.186512039552083e-06,-0.00011443681716360981,-2.3921492477187506e-05,3519.1640625
4.019467268898492e-06,3.350222724082061e-06,-6.521134311960298e-06,-8.696179082613699e-06,1.0078668172245522e-06,4.186778405102599e-06,-2.827158201849431e-05,-1.756366930143141e-05,-2.5092670430616262e-05,-4.979334086124179e-07,2.5136670430615223e-06,-1.7061735892819088e-05,-1.4719379985961578e-05,-1.0201979308450669e-05,8.405556810204443e-07,9.038801355021725e-06,-1.170777953428764e-05,-1.83642249824528e-06,-7.525001129184945e-06,-0.00010740974944303729,-2.358687020477929e-05,3519.16796875
4.186778405102599e-06,4.186778405102599e-06,-7.85962340159316e-06,-8.528867946409592e-06,1.5098002258368753e-06,5.190645222327246e-06,-2.6765781792657337e-05,-1.823291384624784e-05,-2.5092670430616262e-05,3.999999999905412e-09,3.5175338602861686e-06,-1.4886691122165688e-05,-1.3380890896328717e-05,-9.198112491226023e-06,1.1751779534286598e-06,1.020997930845048e-05,-1.1205846125675316e-05,-6.019200903347974e-06,-6.35382317575619e-06,-9.820763695181137e-05,-2.3252247932371076e-05,3519.171875
2.68097817926563e-06,2.5136670430615223e-06,-1.0536601580858886e-05,-9.532734763634238e-06,1.3424890896327677e-06,4.856022949919031e-06,-2.576191497543269e-05,-1.8400224982451953e-05,-2.5594603839228584e-05,-3.3062227240831013e-07,3.1829115878779533e-06,-1.622518021179855e-05,-1.3715513168736932e-05,-9.700045899838345e-06,1.5098002258368753e-06,1.0042668172246373e-05,-7.692312265389051e-06,-1.3344890896329568e-06,-5.182645222327435e-06,-8.649585741752381e-05,-2.2248381115146428e-05,3519.17578125
4.186778405102599e-06,7.19837885677654e-06,-1.1205846125675316e-05,-9.36542362743013e-06,1.1751779534286598e-06,5.3579563585313544e-06,-2.475804815820805e-05,-1.8734847254860166e-05,-2.576191497543269e-05,1.713111362040132e-07,3.350222724082061e-06,-1.622518021179855e-05,-1.4552068849757471e-05,-9.36542362743013e-06,1.1751779534286598e-06,1.020997930845048e-05,-7.190378856776729e-06,-1.83642249824528e-06,-5.517267494735652e-06,-7.411483333841984e-05,-2.0742580889309458e-05,3519.1796875
3.5175338602861686e-06,3.1829115878779533e-06,-1.1205846125675316e-05,-9.867357036042453e-06,1.6771113620409832e-06,4.186778405102599e-06,-2.3921492477187506e-05,-1.823291384624784e-05,-2.5594603839228584e-05,1.713111362040132e-07,3.1829115878779533e-06,-1.622518021179855e-05,-1.1875090670491747e-05,-8.528867946409592e-06,1.8444224982450908e-06,1.0042668172246373e-05,-6.35382317575619e-06,2.1790447706533066e-06,-4.680711813715112e-06,-6.323960948515284e-05,-1.9404091799676594e-05,3519.18359375
1.5098002258368753e-06,3.350222724082061e-06,-1.1205846125675316e-05,-1.0369290444654776e-05,6.732445448163366e-07,4.521400677510815e-06,-2.475804815820805e-05,-1.8734847254860166e-05,-2.5092670430616262e-05,3.999999999905412e-09,3.6848449964902762e-06,-1.5723246803186227e-05,-1.4217446577349256e-05,-8.528867946409592e-06,1.6771113620409832e-06,1.020997930845048e-05,-6.855756584368514e-06,-8.325556810206334e-07,-5.851889767143867e-06,-5.336825244911048e-05,-1.8065602710043732e-05,3519.1875
1.3424890896327677e-06,9.038801355021725e-06,-1.0369290444654776e-05,-1.0536601580858886e-05,5.059334086122288e-07,5.69257863093957e-06,-2.4423425885799828e-05,-1.923678066347249e-05,-2.4590737022003937e-05,-1.6331113620420237e-07,4.354089541306708e-06,-1.555593566698212e-05,-1.4552068849757471e-05,-7.357689992980836e-06,2.1790447706533066e-06,1.087922385326691e-05,-6.688445448164406e-06,-2.1710447706534957e-06,-4.0114672688986815e-06,-4.366420654927223e-05,-1.6559802484206766e-05,3519.19140625
1.5098002258368753e-06,6.732445448163366e-07,-9.532734763634238e-06,-1.0536601580858886e-05,1.5098002258368753e-06,5.023334086123139e-06,-2.1913758842738214e-05,-1.823291384624784e-05,-2.358687020477929e-05,-1.6331113620420237e-07,5.023334086123139e-06,-1.5054002258369795e-05,-1.4552068849757471e-05,-7.85962340159316e-06,2.346355906857414e-06,1.0711912717062803e-05,-6.855756584368514e-06,1.5098002258368753e-06,-4.346089541306897e-06,-3.479671633045451e-05,-1.4886691122165688e-05,3519.1953125
2.1790447706533066e-06,2.68097817926563e-06,-8.026934537797268e-06,-1.103853498947121e-05,1.0078668172245522e-06,6.361823175756001e-06,-2.258300338755464e-05,-1.906946952726838e-05,-2.3084936796166967e-05,-6.652445448165257e-07,5.190645222327246e-06,-1.5221313394573902e-05,-1.4886691122165688e-05,-8.361556810205484e-06,1.1751779534286598e-06,1.087922385326691e-05,-7.85962340159316e-06,-1.6691113620411723e-06,-5.3499563585315436e-06,-2.827158201849431e-05,-1.3548202032532825e-05,3519.19921875
