EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-3.3960160649433975e-05,-2.0073336344493028e-05,-3.044662678914771e-05,5.019734086123224e-05,-3.078124906155593e-05,-4.979334086124179e-07,-1.6331113620420237e-07,-1.3046268623920501e-05,7.780367833491003e-05,4.132985064241452e-05,-3.9983361552781854e-05,-4.450076223029276e-05,2.5100670430616073e-05,1.3424890896327677e-06,-5.851889767143867e-06,0.00010223110422070976,6.00686978972746e-05,-2.0742580889309458e-05,1.857553611865587e-05,-2.5056670430617114e-06,9.855025922421938e-05,2957.0390625
-3.4462094058046294e-05,-2.0575269753105353e-05,-3.0948560197760036e-05,5.003002972502813e-05,-3.1115871333964144e-05,-1.3344890896329568e-06,-1.6331113620420237e-07,-1.237702407910407e-05,7.713443379009359e-05,4.1664472914822746e-05,-3.9983361552781854e-05,-4.450076223029276e-05,2.5602603839228395e-05,8.405556810204443e-07,-6.35382317575619e-06,0.00010139454853968922,5.9399453352458166e-05,-2.0909892025513567e-05,1.857553611865587e-05,-1.103853498947121e-05,9.821563695181117e-05,2957.04296875
-3.496402746665862e-05,-2.1746447706534106e-05,-3.1283182470168246e-05,5.003002972502813e-05,-3.0948560197760036e-05,-2.3383559068576033e-06,-1.6331113620420237e-07,-1.2209712942899962e-05,7.780367833491003e-05,4.1999095187230957e-05,-3.9816050416577745e-05,-4.399882882168044e-05,2.610453724784072e-05,3.3862227240812094e-07,-6.186512039552083e-06,0.00010122723740348512,5.873020880764173e-05,-2.0575269753105353e-05,1.857553611865587e-05,-1.8902158391064275e-05,9.788101467940296e-05,2957.046875
-3.496402746665862e-05,-2.2415692251350536e-05,-3.1450493606372355e-05,5.0531963133640456e-05,-3.061393792535182e-05,-2.5056670430617114e-06,3.999999999905412e-09,-1.237702407910407e-05,7.880754515213468e-05,4.1664472914822746e-05,-3.9983361552781854e-05,-4.416613995788455e-05,2.7275715201269473e-05,-4.979334086124179e-07,-6.186512039552083e-06,0.00010072530399487278,5.772634199041709e-05,-2.124451429792178e-05,1.773898043763533e-05,-2.8606204290902524e-05,9.754639240699473e-05,2957.05078125
-3.513133860286273e-05,-2.2248381115146428e-05,-3.178511587878057e-05,5.103389654225278e-05,-3.078124906155593e-05,-2.1710447706534957e-06,3.999999999905412e-09,-1.2711646351512286e-05,7.864023401593055e-05,4.116253950621042e-05,-4.115453950621061e-05,-4.517000677510919e-05,2.8614204290902335e-05,-1.6691113620411723e-06,-6.521134311960298e-06,9.921950376903582e-05,5.705709744560066e-05,-2.2081069978942323e-05,1.6567802484206577e-05,-3.5298649739066836e-05,9.687714786217831e-05,2957.0546875
-3.5967894283883264e-05,-2.2248381115146428e-05,-3.2788982696005216e-05,5.120120767845689e-05,-3.195242701498468e-05,-2.1710447706534957e-06,1.713111362040132e-07,-1.321357976012461e-05,7.847292287972645e-05,4.116253950621042e-05,-4.232571745963936e-05,-4.600656245612973e-05,2.928344883571877e-05,-2.8402893154699267e-06,-7.692312265389051e-06,9.821563695181117e-05,5.6555164036988335e-05,-2.258300338755464e-05,1.5731246803186038e-05,-2.3921492477187506e-05,9.65425255897701e-05,2957.05859375
-3.66371388286997e-05,-2.2750314523758753e-05,-3.3960160649433975e-05,5.170314108706921e-05,-3.2956293832209324e-05,-2.672978179265819e-06,1.713111362040132e-07,-1.4050135441145147e-05,7.897485628833879e-05,4.132985064241452e-05,-4.299496200445579e-05,-4.650849586474206e-05,3.0287315652943416e-05,-2.8402893154699267e-06,-8.696179082613699e-06,9.821563695181117e-05,5.622054176458012e-05,-2.2917625659962862e-05,1.539662453077782e-05,5.525267494735462e-06,9.620790331736188e-05,2957.0625
-3.730638337351613e-05,-2.37541813409834e-05,-3.46294051942504e-05,5.237238563188564e-05,-3.345822724082165e-05,-3.1749115878781424e-06,3.999999999905412e-09,-1.4384757713553364e-05,8.031334537797164e-05,4.1999095187230957e-05,-4.31622731406599e-05,-4.650849586474206e-05,3.145849360637217e-05,-2.3383559068576033e-06,-9.532734763634238e-06,9.788101467940296e-05,5.672247517319244e-05,-2.2415692251350536e-05,1.556393566698193e-05,2.7944959746085904e-05,9.570596990874955e-05,2957.06640625
-3.764100564592434e-05,-2.475804815820805e-05,-3.496402746665862e-05,5.304163017670207e-05,-3.362553837702576e-05,-3.6768449964904654e-06,3.999999999905412e-09,-1.4719379985961578e-05,8.18191456038086e-05,4.30029620044556e-05,-4.2827650868251685e-05,-4.483538450270098e-05,3.296429383220914e-05,-1.6691113620411723e-06,-9.36542362743013e-06,9.838294808801528e-05,5.722440858180476e-05,-2.0909892025513567e-05,1.640049134800247e-05,2.7275715201269473e-05,9.520403650013723e-05,2957.0703125
-3.814293905453667e-05,-2.525998156682037e-05,-3.563327201147505e-05,5.3710874721518504e-05,-3.379284951322987e-05,-3.5095338602863577e-06,1.713111362040132e-07,-1.4719379985961578e-05,8.315763469344147e-05,4.383951768547614e-05,-4.232571745963936e-05,-4.266033973204758e-05,3.463740519425021e-05,-8.325556810206334e-07,-8.696179082613699e-06,9.938681490523993e-05,5.739171971800888e-05,-1.906946952726838e-05,1.70697358928189e-05,2.0917892025513378e-05,9.470210309152492e-05,2957.07421875
-3.8812183599353094e-05,-2.5092670430616262e-05,-3.66371388286997e-05,5.471474153874315e-05,-3.46294051942504e-05,-3.0076004516740344e-06,3.999999999905412e-09,-1.5723246803186227e-05,8.432881264687023e-05,4.400682882168025e-05,-4.332958427686401e-05,-4.232571745963936e-05,3.6310516556291295e-05,-1.6331113620420237e-07,-9.532734763634238e-06,9.972143717764813e-05,5.722440858180476e-05,-1.8567536118656058e-05,1.690242475661479e-05,2.5435292703024287e-05,9.436748081911669e-05,2957.078125
-3.897949473555721e-05,-2.475804815820805e-05,-3.797562791833256e-05,5.538398608355958e-05,-3.5465960875270945e-05,-2.672978179265819e-06,-3.3062227240831013e-07,-1.7061735892819088e-05,8.60019240089113e-05,4.367220654927204e-05,-4.4668073366496865e-05,-4.31622731406599e-05,3.798362791833237e-05,1.713111362040132e-07,-1.154046839808353e-05,9.955412604144404e-05,5.688978630939655e-05,-1.8567536118656058e-05,1.6567802484206577e-05,2.8948826563310548e-05,9.386554741050437e-05,2957.08203125
-3.897949473555721e-05,-2.4590737022003937e-05,-3.8812183599353094e-05,5.555129721976369e-05,-3.563327201147505e-05,-2.672978179265819e-06,-3.3062227240831013e-07,-1.7898291573839627e-05,8.750772423474828e-05,4.417413995788436e-05,-4.500269563890509e-05,-4.332958427686401e-05,3.965673928037345e-05,1.713111362040132e-07,-1.3046268623920501e-05,9.972143717764813e-05,5.688978630939655e-05,-1.923678066347249e-05,1.623318021179836e-05,2.1085203161717486e-05,9.353092513809614e-05,2957.0859375
-3.897949473555721e-05,-2.4925359294412154e-05,-3.964873928037364e-05,5.622054176458012e-05,-3.580058314767916e-05,-2.5056670430617114e-06,3.999999999905412e-09,-1.8065602710043732e-05,8.867890218817702e-05,4.5178006775109004e-05,-4.483538450270098e-05,-4.2827650868251685e-05,4.116253950621042e-05,1.713111362040132e-07,-1.3548202032532825e-05,0.00010022337058626047,5.672247517319244e-05,-1.9404091799676594e-05,1.606586907559425e-05,1.4727379985961389e-05,9.319630286568794e-05,2957.08984375
-3.914680587176131e-05,-2.4925359294412154e-05,-4.015067268898596e-05,5.705709744560066e-05,-3.66371388286997e-05,-2.672978179265819e-06,1.713111362040132e-07,-1.8400224982451953e-05,9.0184702414014e-05,4.584725131992544e-05,-4.5337317911313305e-05,-4.299496200445579e-05,4.2166406323435065e-05,-3.3062227240831013e-07,-1.3715513168736932e-05,0.00010022337058626047,5.622054176458012e-05,-1.923678066347249e-05,1.5898557939390143e-05,1.757166930143122e-05,9.269436945707561e-05,2957.09375
-3.931411700796542e-05,-2.4256114749595723e-05,-4.0987228370006505e-05,5.772634199041709e-05,-3.797562791833256e-05,-3.0076004516740344e-06,-1.6331113620420237e-07,-1.906946952726838e-05,9.051932468642222e-05,4.551262904751722e-05,-4.650849586474206e-05,-4.399882882168044e-05,4.1999095187230957e-05,-2.3383559068576033e-06,-1.4719379985961578e-05,9.921950376903582e-05,5.538398608355958e-05,-1.9738714072084814e-05,1.4058135441144958e-05,1.6735113620410682e-05,9.202512491225918e-05,2957.09765625
-3.964873928037364e-05,-2.4088803613391615e-05,-4.165647291482293e-05,5.8060964262825304e-05,-3.8812183599353094e-05,-3.34222272408225e-06,-1.6331113620420237e-07,-1.990602520828892e-05,8.968276900540167e-05,4.567994018372132e-05,-4.6843118137150275e-05,-4.500269563890509e-05,4.132985064241452e-05,-5.015334086123328e-06,-1.605786907559444e-05,9.721177013458653e-05,5.387818585772261e-05,-2.0909892025513567e-05,1.154846839808334e-05,8.70417908261351e-06,9.152319150364687e-05,2957.1015625
-3.9983361552781854e-05,-2.4925359294412154e-05,-4.148916177861882e-05,5.772634199041709e-05,-3.8477561326944884e-05,-4.0114672688986815e-06,-1.6331113620420237e-07,-2.040795861690124e-05,8.901352446058524e-05,4.601456245612955e-05,-4.650849586474206e-05,-4.634118472853795e-05,4.0660606097598095e-05,-8.026934537797268e-06,-1.7396358165227305e-05,9.486941422772902e-05,5.237238563188564e-05,-2.2750314523758753e-05,9.206112491225834e-06,8.03493453779708e-06,9.102125809503453e-05,2957.10546875
-4.015067268898596e-05,-2.5427292703024476e-05,-4.182378405102704e-05,5.722440858180476e-05,-3.797562791833256e-05,-4.680711813715112e-06,3.999999999905412e-09,-2.0240647480697136e-05,8.867890218817702e-05,4.584725131992544e-05,-4.667580700094616e-05,-4.801429609057903e-05,3.965673928037345e-05,-1.0536601580858886e-05,-1.8400224982451953e-05,9.219243604846329e-05,5.103389654225278e-05,-2.4590737022003937e-05,7.19837885677654e-06,1.0544601580858697e-05,9.03520135502181e-05,2957.109375
-4.0317983825190064e-05,-2.5427292703024476e-05,-4.232571745963936e-05,5.739171971800888e-05,-3.8310250190740776e-05,-5.015334086123328e-06,1.713111362040132e-07,-1.9571402935880706e-05,8.81769687795647e-05,4.567994018372132e-05,-4.75123626819667e-05,-4.9687407452620106e-05,3.898749473555702e-05,-1.237702407910407e-05,-1.923678066347249e-05,9.0184702414014e-05,4.9695407452619914e-05,-2.7267715201269662e-05,5.190645222327246e-06,1.3424890896327677e-06,8.968276900540167e-05,2957.11328125
-4.115453950621061e-05,-2.576191497543269e-05,-4.2827650868251685e-05,5.772634199041709e-05,-4.015067268898596e-05,-4.84802294991922e-06,3.999999999905412e-09,-2.0073336344493028e-05,8.683847968993184e-05,4.534531791131311e-05,-4.9687407452620106e-05,-5.253169676808994e-05,3.831825019074058e-05,-1.538862453077801e-05,-2.157913657033e-05,8.867890218817702e-05,4.752036268196652e-05,-3.1115871333964144e-05,2.346355906857414e-06,3.852156132694384e-06,8.901352446058524e-05,2957.1171875
-4.199109518723114e-05,-2.576191497543269e-05,-4.31622731406599e-05,5.755903085421298e-05,-4.215840632343526e-05,-4.0114672688986815e-06,-1.6331113620420237e-07,-2.0909892025513567e-05,8.483074605548254e-05,4.434145109408847e-05,-5.1527829950865286e-05,-5.654716403698852e-05,3.7649005645924156e-05,-1.8065602710043732e-05,-2.4925359294412154e-05,8.700579082613595e-05,4.551262904751722e-05,-3.580058314767916e-05,-9.998668172247413e-07,4.2501028595843275e-05,8.851159105197293e-05,2957.12109375
-4.165647291482293e-05,-2.4256114749595723e-05,-4.31622731406599e-05,5.739171971800888e-05,-4.115453950621061e-05,-2.5056670430617114e-06,1.713111362040132e-07,-2.1077203161717675e-05,8.332494582964558e-05,4.3504895413067926e-05,-5.1360518814661184e-05,-6.106456471449943e-05,3.7649005645924156e-05,-1.9571402935880706e-05,-2.7100404065065557e-05,8.516536832789077e-05,4.417413995788436e-05,-4.048529496139418e-05,-4.0114672688986815e-06,6.324760948515265e-05,8.767503537095239e-05,2957.125
-4.048529496139418e-05,-2.2917625659962862e-05,-4.2827650868251685e-05,5.739171971800888e-05,-3.8310250190740776e-05,-2.1710447706534957e-06,3.3862227240812094e-07,-2.0575269753105353e-05,8.265570128482914e-05,4.28356508682515e-05,-4.935278518021189e-05,-6.273767607654051e-05,3.6645138828699505e-05,-2.157913657033e-05,-2.7602337473677876e-05,8.38268792382579e-05,4.30029620044556e-05,-4.299496200445579e-05,-6.019200903347974e-06,-6.186512039552083e-06,8.700579082613595e-05,2957.12890625
-4.015067268898596e-05,-2.37541813409834e-05,-4.215840632343526e-05,5.705709744560066e-05,-3.6804449964903806e-05,-3.844156132694573e-06,1.713111362040132e-07,-1.923678066347249e-05,8.16518344676045e-05,4.266833973204739e-05,-4.6843118137150275e-05,-6.0228009033478894e-05,3.21277381511886e-05,-2.2750314523758753e-05,-2.6598470656453232e-05,8.315763469344147e-05,4.28356508682515e-05,-4.148916177861882e-05,-5.517267494735652e-06,-0.00010389621558275101,8.633654628131952e-05,2957.1328125
-4.148916177861882e-05,-2.5092670430616262e-05,-4.165647291482293e-05,5.705709744560066e-05,-3.797562791833256e-05,-6.019200903347974e-06,-1.6331113620420237e-07,-1.8065602710043732e-05,8.031334537797164e-05,4.2501028595843275e-05,-4.617387359233384e-05,-5.587791949217209e-05,2.6271848384044826e-05,-2.1746447706534106e-05,-2.5594603839228584e-05,8.349225696584969e-05,4.383951768547614e-05,-3.66371388286997e-05,-2.5056670430617114e-06,-6.742238789025554e-05,8.566730173650308e-05,2957.13671875
-4.349689541306811e-05,-2.5594603839228584e-05,-4.165647291482293e-05,5.6387852900784226e-05,-4.065260609759829e-05,-6.688445448164406e-06,-3.3062227240831013e-07,-1.7396358165227305e-05,7.897485628833879e-05,4.183178405102685e-05,-4.801429609057903e-05,-5.4706741538743334e-05,2.2925625659962673e-05,-1.9571402935880706e-05,-2.59292261116368e-05,8.3994190374462e-05,4.450876223029257e-05,-3.4127471785638084e-05,5.059334086122288e-07,0.0001505840225836969,8.516536832789077e-05,2957.140625
-4.450076223029276e-05,-2.4925359294412154e-05,-4.215840632343526e-05,5.571860835596779e-05,-4.2827650868251685e-05,-5.3499563585315436e-06,-4.979334086124179e-07,-1.7396358165227305e-05,7.813830060731824e-05,4.099522837000631e-05,-5.085858540604886e-05,-5.755103085421317e-05,2.225638111514624e-05,-1.8734847254860166e-05,-2.743502633747377e-05,8.332494582964558e-05,4.367220654927204e-05,-3.66371388286997e-05,5.059334086122288e-07,0.0004017180380260627,8.449612378307434e-05,2957.14453125
-4.450076223029276e-05,-2.358687020477929e-05,-4.232571745963936e-05,5.6387852900784226e-05,-4.349689541306811e-05,-3.5095338602863577e-06,-3.3062227240831013e-07,-1.7396358165227305e-05,7.797098947111413e-05,4.0827917233802204e-05,-5.219707449568172e-05,-6.123187585070354e-05,2.158713657032981e-05,-1.8902158391064275e-05,-2.910813769951485e-05,8.299032355723736e-05,4.30029620044556e-05,-4.048529496139418e-05,-6.652445448165257e-07,0.0005134818770104067,8.38268792382579e-05,2957.1484375
-4.349689541306811e-05,-2.1746447706534106e-05,-4.165647291482293e-05,5.722440858180476e-05,-4.182378405102704e-05,-2.3383559068576033e-06,3.999999999905412e-09,-1.672711362041087e-05,7.73017449262977e-05,4.0493294961393994e-05,-5.1360518814661184e-05,-6.223574266792819e-05,2.008133634449284e-05,-1.990602520828892e-05,-2.8773515427106632e-05,8.265570128482914e-05,4.30029620044556e-05,-4.199109518723114e-05,-1.83642249824528e-06,0.0004430438886684773,8.315763469344147e-05,2957.15234375
-4.266033973204758e-05,-2.0240647480697136e-05,-4.0987228370006505e-05,5.755903085421298e-05,-3.9481428144169535e-05,-1.3344890896329568e-06,3.999999999905412e-09,-1.6392491348002658e-05,7.613056697286894e-05,3.965673928037345e-05,-4.935278518021189e-05,-6.173380925931586e-05,1.7906291573839438e-05,-2.2415692251350536e-05,-2.827158201849431e-05,8.14845233314004e-05,4.2333717459639174e-05,-4.232571745963936e-05,-3.34222272408225e-06,0.00025147263771477387,8.265570128482914e-05,2957.15625
-4.215840632343526e-05,-1.923678066347249e-05,-4.0987228370006505e-05,5.755903085421298e-05,-3.814293905453667e-05,1.713111362040132e-07,-3.3062227240831013e-07,-1.672711362041087e-05,7.52940112918484e-05,3.882018359935291e-05,-4.784698495437491e-05,-6.139918698690765e-05,1.556393566698193e-05,-2.6431159520249123e-05,-2.977738224433128e-05,7.94767896969511e-05,4.0660606097598095e-05,-4.299496200445579e-05,-6.019200903347974e-06,3.112387133396395e-05,8.198645674001272e-05,2957.16015625
-4.148916177861882e-05,-1.7898291573839627e-05,-4.115453950621061e-05,5.822827539902941e-05,-3.7139072237312016e-05,1.6771113620409832e-06,-3.3062227240831013e-07,-1.7396358165227305e-05,7.462476674703198e-05,3.7816316782128265e-05,-4.667580700094616e-05,-6.106456471449943e-05,1.4225446577349067e-05,-3.0279315652943605e-05,-3.195242701498468e-05,7.780367833491003e-05,3.9154805871761126e-05,-4.332958427686401e-05,-8.696179082613699e-06,-0.00012330430738242753,8.131721219519629e-05,2957.1640625
-4.0987228370006505e-05,-1.689442475661498e-05,-4.081991723380239e-05,5.8395586535233515e-05,-3.613520542008737e-05,3.6848449964902762e-06,3.999999999905412e-09,-1.823291384624784e-05,7.429014447462376e-05,3.681244996490362e-05,-4.600656245612973e-05,-6.0228009033478894e-05,1.3890824304940851e-05,-3.2454360423597e-05,-3.329091610461754e-05,7.663250038148127e-05,3.84855613269447e-05,-4.31622731406599e-05,-1.0034668172246562e-05,-0.00016412822461622982,8.048065651417575e-05,2957.16796875
-3.9983361552781854e-05,-1.622518021179855e-05,-4.048529496139418e-05,5.856289767143763e-05,-3.563327201147505e-05,6.027200903347785e-06,3.999999999905412e-09,-1.9738714072084814e-05,7.412283333841965e-05,3.6143205420087186e-05,-4.5671940183721516e-05,-5.922414221625425e-05,1.3723513168736743e-05,-3.329091610461754e-05,-3.345822724082165e-05,7.54613224280525e-05,3.7816316782128265e-05,-4.266033973204758e-05,-1.0536601580858886e-05,-0.00013936617645802187,7.981141196935931e-05,2957.171875
-3.864487246314899e-05,-1.5221313394573902e-05,-4.081991723380239e-05,5.923214221625406e-05,-3.563327201147505e-05,9.708045899838156e-06,1.713111362040132e-07,-2.141182543412589e-05,7.345358879360322e-05,3.5139338602862535e-05,-4.617387359233384e-05,-5.8554897671437816e-05,1.322157976012442e-05,-3.4462094058046294e-05,-3.3960160649433975e-05,7.429014447462376e-05,3.64778276924954e-05,-4.199109518723114e-05,-1.154046839808353e-05,-0.00012815633033234667,7.914216742454288e-05,2957.17578125
-3.780831678212846e-05,-1.2878957487716393e-05,-4.1321850642414715e-05,6.0905253578295135e-05,-3.580058314767916e-05,1.4894691122165499e-05,1.713111362040132e-07,-2.4088803613391615e-05,7.261703311258269e-05,3.296429383220914e-05,-4.73450515457626e-05,-5.838758653523371e-05,1.2385024079103882e-05,-3.730638337351613e-05,-3.630251655629149e-05,7.228241084017446e-05,3.41354717856379e-05,-4.215840632343526e-05,-1.3715513168736932e-05,-0.00014321433259071635,7.830561174352235e-05,2957.1796875
-3.730638337351613e-05,-1.0369290444654776e-05,-4.165647291482293e-05,6.20764315317239e-05,-3.5298649739066836e-05,2.1085203161717486e-05,3.999999999905412e-09,-2.6598470656453232e-05,7.178047743156215e-05,3.045462678914752e-05,-4.801429609057903e-05,-5.888951994384603e-05,1.0544601580858697e-05,-4.148916177861882e-05,-3.964873928037364e-05,6.876887697988821e-05,3.112387133396395e-05,-4.3831517685476336e-05,-1.672711362041087e-05,-0.00014773173326822726,7.746905606250181e-05,2957.18359375
-3.563327201147505e-05,-7.525001129184945e-06,-4.182378405102704e-05,6.308029834894853e-05,-3.4127471785638084e-05,2.6773781792657148e-05,3.999999999905412e-09,-2.8773515427106632e-05,7.044198834192928e-05,2.8614204290902335e-05,-4.784698495437491e-05,-5.972607562486657e-05,8.03493453779708e-06,-4.583925131992563e-05,-4.215840632343526e-05,6.44187874385814e-05,2.8112270882290012e-05,-4.5671940183721516e-05,-2.0742580889309458e-05,-0.0001376930650959808,7.679981151768537e-05,2957.1875
-3.4127471785638084e-05,-4.5134006775110045e-06,-4.182378405102704e-05,6.44187874385814e-05,-3.362553837702576e-05,3.112387133396395e-05,3.999999999905412e-09,-2.977738224433128e-05,6.927081038850052e-05,2.7275715201269473e-05,-4.75123626819667e-05,-6.056263130588711e-05,5.190645222327246e-06,-4.9520096316416e-05,-4.366420654927223e-05,6.0905253578295135e-05,2.5602603839228395e-05,-4.7177740409558485e-05,-2.4925359294412154e-05,-0.0001358526425977356,7.613056697286894e-05,2957.19140625
-3.379284951322987e-05,-1.83642249824528e-06,-4.232571745963936e-05,6.508803198339783e-05,-3.4462094058046294e-05,3.463740519425021e-05,-1.6331113620420237e-07,-3.1283182470168246e-05,6.793232129886767e-05,2.5937226111636612e-05,-4.851622949919135e-05,-6.273767607654051e-05,2.5136670430615223e-06,-5.320094131290637e-05,-4.600656245612973e-05,5.7893653126621196e-05,2.3260247932370886e-05,-5.018934086123243e-05,-2.9442759971923063e-05,-0.00014087197668385886,7.52940112918484e-05,2957.1953125
-3.479671633045451e-05,-3.3062227240831013e-07,-4.31622731406599e-05,6.525534311960194e-05,-3.646982769249559e-05,3.7816316782128265e-05,-3.3062227240831013e-07,-3.312360496841344e-05,6.67611433454389e-05,2.4264114749595534e-05,-5.102589654225297e-05,-6.574927652821445e-05,-6.652445448165257e-07,-5.671447517319263e-05,-4.935278518021189e-05,5.471474153874315e-05,2.0583269753105164e-05,-5.4372119266335124e-05,-3.362553837702576e-05,-0.00013735844282357256,7.445745561082786e-05,2957.19921875
-3.580058314767916e-05,6.732445448163366e-07,-4.3831517685476336e-05,6.575727652821425e-05,-3.780831678212846e-05,3.999136155278167e-05,-1.6331113620420237e-07,-3.4127471785638084e-05,6.62592099368266e-05,2.3762181340983212e-05,-5.2866319040498154e-05,-6.742238789025554e-05,-4.178778405102789e-06,-5.905683108005014e-05,-5.202976335947761e-05,5.287431904049796e-05,1.8408224982451764e-05,-5.755103085421317e-05,-3.630251655629149e-05,-0.00013250641987365346,7.362089992980733e-05,2957.203125
