EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF,time
-6.252598620563567e-06,5.2341105533005565e-05,3.86082061220128e-05,2.7316711050752082e-05,9.033546057008555e-05,2.212872682882148e-05,8.377418640705567e-05,-4.6993533539842104e-05,5.6003212042603635e-05,-5.630138758507053e-05,4.1507373775444604e-05,5.8749791924802186e-05,3.052105424665039e-05,9.384497930845038e-05,4.700053353984171e-05,4.257548817407738e-05,6.4121863917964275e-06,2.1976139057588226e-05,4.196513708914436e-05,-3.963782052064773e-06,1.5109689352091845e-05,1.10546875
-5.794835306863808e-06,5.005228896450677e-05,3.998149606311207e-05,2.838482544938485e-05,9.094581165501855e-05,2.0297673574022444e-05,8.423194972075544e-05,-4.3331427030244033e-05,5.829202861110243e-05,-5.157116667683969e-05,4.196513708914436e-05,6.088602072206773e-05,3.1131405331583406e-05,9.01828727988523e-05,4.989970119327352e-05,4.928935010834051e-05,7.0225374767294395e-06,2.1823551286354977e-05,4.043925937681184e-05,-1.0646143986329673e-06,1.3431223868526063e-05,1.109375
-6.100010849330315e-06,4.730570908230822e-05,4.013408383434533e-05,2.9147764305551117e-05,9.109839942625181e-05,1.7551093691823893e-05,8.407936194952217e-05,-3.8753793893246444e-05,6.0580845179601225e-05,-4.348401480147728e-05,3.967632052064557e-05,6.363260060426629e-05,2.624859665211931e-05,8.606300297555446e-05,4.547465582750918e-05,5.905496746726869e-05,7.327713019195945e-06,2.1823551286354977e-05,3.9371144978179065e-05,-7.594388561664611e-07,-2.5904921109654964e-06,1.11328125
-7.473300790429591e-06,5.5087685415204116e-05,3.967632052064557e-05,2.9758115390484127e-05,9.109839942625181e-05,1.5872628208258108e-05,8.453712526322194e-05,-3.448133629871536e-05,6.332742506179978e-05,-3.493909961241512e-05,3.754009172338003e-05,6.836282151249713e-05,2.0755436887722204e-05,9.82700246742147e-05,3.9371144978179065e-05,6.805764597003062e-05,7.480300790429198e-06,2.1976139057588226e-05,3.86082061220128e-05,-5.031896450697544e-06,-2.33424289986879e-05,1.1171875
-8.236239646595856e-06,6.622659271523159e-05,4.059184714804509e-05,3.036846647541714e-05,9.216651382488459e-05,1.4651926038392087e-05,8.667335406048747e-05,-3.3108046357616085e-05,6.836282151249713e-05,-2.9445939848018015e-05,3.921855720694581e-05,7.309304242072797e-05,2.1823551286354977e-05,0.00010956151974547542,4.043925937681184e-05,7.248269133579496e-05,7.938064104128956e-06,2.212872682882148e-05,3.738750395214678e-05,-5.33707199316405e-06,-3.158216864528356e-05,1.12109375
-3.5060187383650144e-06,6.759988265633087e-05,4.272807594531063e-05,2.991070316171738e-05,9.491309370708313e-05,1.282087278359305e-05,9.033546057008555e-05,-3.4023572985015604e-05,7.568703453169327e-05,-2.5783833338419944e-05,4.333842703024364e-05,7.370339350566098e-05,2.899517653431786e-05,0.00010345800889614529,4.806864793847448e-05,7.339821796319447e-05,9.15876627399498e-06,2.212872682882148e-05,3.5861626239814245e-05,-1.980141026032485e-06,-2.6851947737052717e-05,1.125
4.733720908230645e-06,6.363260060426629e-05,4.5016892513809424e-05,2.8079649906918348e-05,9.750708581804843e-05,1.3126048326059557e-05,9.292945268105084e-05,-3.4023572985015604e-05,8.240089646595638e-05,-2.1206200201422358e-05,4.654277022614195e-05,7.095681362346242e-05,3.692974063844702e-05,9.613379587694917e-05,5.615579981383689e-05,7.52292712179935e-05,9.921705130161246e-06,2.212872682882148e-05,3.448833629871497e-05,-7.594388561664611e-07,-1.6781154835658022e-05,1.12890625
8.243239646595463e-06,6.317483729056653e-05,4.715312131107497e-05,2.7011535508285576e-05,9.872778798791447e-05,1.7703681463057147e-05,9.323462822351735e-05,-3.188734418775006e-05,8.575782743308796e-05,-1.8612208090457054e-05,4.9441937879573764e-05,6.882058482619689e-05,4.257548817407738e-05,0.00010528906215094434,6.134378403576749e-05,7.72129122440258e-05,1.0532056215094257e-05,2.212872682882148e-05,3.4640924069948226e-05,1.37678994109908e-06,-5.947423078097062e-06,1.1328125
7.327713019195945e-06,6.393777614673279e-05,4.8678999023407495e-05,2.7774474364451838e-05,9.842261244544795e-05,2.3502016769920755e-05,9.201392605365133e-05,-2.8988176534318255e-05,8.545265189062145e-05,-1.9832910260323083e-05,5.279886884670532e-05,6.821023374126388e-05,4.562724359874244e-05,0.00011505467950987252,6.2259310663167e-05,7.72129122440258e-05,1.1142407300027269e-05,2.2281314600054733e-05,3.708232840968027e-05,5.344071993163657e-06,1.0716143986325743e-06,1.13671875
8.243239646595463e-06,6.271707397686676e-05,4.928935010834051e-05,2.7774474364451838e-05,9.750708581804843e-05,2.5027894482253287e-05,9.04880483413188e-05,-2.563124556718669e-05,8.49948885769217e-05,-1.9985498031556333e-05,5.5087685415204116e-05,6.729470711386435e-05,4.623759468367544e-05,0.000112918450712607,6.0428257408367975e-05,7.629738561662628e-05,1.0989819528794015e-05,2.2281314600054733e-05,4.196513708914436e-05,6.56477416302968e-06,2.4449043397318507e-06,1.140625
1.0989819528794015e-05,6.241189843440026e-05,4.989970119327352e-05,2.6401184423352563e-05,9.750708581804843e-05,2.060284911648895e-05,9.003028502761904e-05,-2.242690237128838e-05,8.560523966185471e-05,-1.8154444776757297e-05,5.67661508987699e-05,6.759988265633087e-05,4.700053353984171e-05,0.00011032445860164168,5.997049409466822e-05,7.660256115909278e-05,1.0989819528794015e-05,2.212872682882148e-05,4.837382348094099e-05,6.869949705496186e-06,3.0552554246648627e-06,1.14453125
1.3126048326059557e-05,6.45481272316658e-05,5.15781666768393e-05,2.7316711050752082e-05,9.82700246742147e-05,1.2515697241126546e-05,9.033546057008555e-05,-2.1206200201422358e-05,8.560523966185471e-05,-1.8612208090457054e-05,5.920755523850195e-05,7.141457693716218e-05,4.852641125217424e-05,0.00011490209173863927,6.1648959578234e-05,7.75180877864923e-05,1.2515697241126546e-05,2.212872682882148e-05,5.264628107547207e-05,7.785476332895703e-06,3.6656065095978743e-06,1.1484375
1.4651926038392087e-05,6.698953157139784e-05,5.371439547410485e-05,3.067364201788365e-05,9.888037575914772e-05,4.886308679463898e-06,9.003028502761904e-05,-2.2121726828821874e-05,8.438453749198869e-05,-1.9832910260323083e-05,6.134378403576749e-05,7.599221007415977e-05,4.928935010834051e-05,0.00011886937379070385,6.119119626453424e-05,7.767067555772556e-05,1.4651926038392087e-05,2.212872682882148e-05,5.295145661793858e-05,3.5130187383646215e-06,1.5293777123323331e-06,1.15234375
1.648297929319112e-05,6.897317259743013e-05,5.539286095767062e-05,3.3267634128848944e-05,9.949072684408072e-05,4.612633136995624e-07,8.98776972563858e-05,-2.395278008362091e-05,8.362159863582242e-05,-1.8612208090457054e-05,6.19541351207005e-05,7.660256115909278e-05,4.9441937879573764e-05,0.00011444432842493951,6.0428257408367975e-05,7.736550001525906e-05,1.6025215979491365e-05,2.1976139057588226e-05,5.066264004943978e-05,-2.4379043397322436e-06,3.499999999803549e-09,1.15625
1.7703681463057147e-05,7.034646253852942e-05,5.67661508987699e-05,3.3267634128848944e-05,0.00010086401678518,-1.980141026032485e-06,9.094581165501855e-05,-2.62415966521197e-05,8.468971303445518e-05,-1.6781154835658022e-05,6.241189843440026e-05,7.507668344676026e-05,5.112040336313954e-05,0.00010757787871944313,6.317483729056653e-05,7.736550001525906e-05,1.6788154835657627e-05,2.1823551286354977e-05,4.822123570970773e-05,-4.421545365764532e-06,6.138510849328153e-07,1.16015625
1.8161444776756906e-05,7.095681362346242e-05,5.920755523850195e-05,3.235210750144943e-05,0.00010269507003997904,-4.26895759453128e-06,9.201392605365133e-05,-2.8988176534318255e-05,8.697852960295397e-05,-1.5255277123325491e-05,6.409036391796604e-05,7.400856904812748e-05,5.371439547410485e-05,0.00010986669528794193,6.821023374126388e-05,7.72129122440258e-05,1.739850592059064e-05,2.1823551286354977e-05,4.63901824549087e-05,-5.642247535630556e-06,7.664388561660683e-07,1.1640625
2.0908024658955457e-05,7.187234025086194e-05,6.1648959578234e-05,3.08262297891169e-05,0.00010422094775231157,-8.083651875362602e-06,9.27768649098176e-05,-3.2192519730216566e-05,8.865699508651976e-05,-1.3271636097293203e-05,6.698953157139784e-05,7.400856904812748e-05,5.5240273186437366e-05,0.00011551244282357229,7.156716470839543e-05,7.782326332895881e-05,1.8619208090456662e-05,2.1976139057588226e-05,4.364360257271015e-05,-4.26895759453128e-06,1.5293777123323331e-06,1.16796875
2.6401184423352563e-05,7.446633236182724e-05,6.378518837549954e-05,2.9452939848017624e-05,0.00010528906215094434,-1.1593170613727421e-05,9.30820404522841e-05,-3.37183974425491e-05,9.064063611255205e-05,-1.0830231757561157e-05,7.080422585222918e-05,7.599221007415977e-05,5.7071326441236404e-05,0.00011459691619617276,7.339821796319447e-05,8.01120798974576e-05,2.060284911648895e-05,2.1976139057588226e-05,3.998149606311207e-05,3.2078431958981155e-06,2.7500798821983563e-06,1.171875
3.052105424665039e-05,7.736550001525906e-05,6.561624163029858e-05,2.9452939848017624e-05,0.00010528906215094434,-1.418716272469272e-05,9.262427713858434e-05,-3.37183974425491e-05,9.292945268105084e-05,-8.083651875362602e-06,7.461892013306049e-05,8.01120798974576e-05,6.0580845179601225e-05,0.00011597020613727204,7.461892013306049e-05,8.301124755088941e-05,2.2433902371287986e-05,2.2281314600054733e-05,3.6624565095980514e-05,3.2078431958981155e-06,1.834553254798839e-06,1.17578125
3.1131405331583406e-05,7.644997338785953e-05,6.68369438001646e-05,3.0063290932950636e-05,0.00010498388660847783,-1.5865628208258503e-05,9.094581165501855e-05,-3.295545858638283e-05,9.521826924954964e-05,-6.100010849330315e-06,7.690773670155928e-05,8.316383532212266e-05,6.348001283303303e-05,0.00012222630475783541,7.507668344676026e-05,8.484230080568845e-05,2.3349428998687505e-05,2.2281314600054733e-05,3.34202219000822e-05,-8.694002960295615e-06,-7.594388561664611e-07,1.1796875
3.021587870418389e-05,7.26352791070282e-05,6.71421193426311e-05,2.991070316171738e-05,0.0001037631844386118,-1.464492603839248e-05,8.896217062898626e-05,-3.2039931958983316e-05,9.720191027558193e-05,-5.642247535630556e-06,7.736550001525906e-05,8.301124755088941e-05,6.348001283303303e-05,0.00012009007596056988,7.370339350566098e-05,8.560523966185471e-05,2.3807192312387265e-05,2.212872682882148e-05,3.021587870418389e-05,-1.0677643986327902e-05,-1.980141026032485e-06,1.18359375
3.0978817560350156e-05,7.614479784539303e-05,6.729470711386435e-05,3.036846647541714e-05,0.00010208471895504602,-1.006729290139489e-05,8.636817851802097e-05,-3.081922978911729e-05,9.781226136051495e-05,-6.252598620563567e-06,7.782326332895881e-05,8.224830869472315e-05,6.0580845179601225e-05,0.00012024266373180313,7.049905030976267e-05,8.713111737418724e-05,2.5027894482253287e-05,2.212872682882148e-05,2.884258876308461e-05,7.664388561660683e-07,-3.0167554246670236e-07,1.1875
3.403057298501521e-05,8.606300297555446e-05,6.71421193426311e-05,3.250469527268268e-05,0.00010010107792901374,-6.100010849330315e-06,8.377418640705567e-05,-2.914076430555151e-05,9.704932250434868e-05,-6.557774163030073e-06,7.873878995635833e-05,8.346901086458916e-05,5.829202861110243e-05,0.00012527806018250046,6.698953157139784e-05,8.926734617145279e-05,2.6401184423352563e-05,2.212872682882148e-05,3.067364201788365e-05,4.733720908230645e-06,1.5293777123323331e-06,1.19140625
3.6624565095980514e-05,9.140357496871831e-05,6.71421193426311e-05,3.570903846858099e-05,9.811743690298145e-05,-5.184484221930796e-06,8.102760652485712e-05,-2.715712327951922e-05,9.56760325632494e-05,-4.879308679464291e-06,7.934914104129135e-05,8.591041520432121e-05,5.8597204153568936e-05,0.00011993748818933663,6.546365385906531e-05,9.155616273995158e-05,2.7774474364451838e-05,2.1976139057588226e-05,3.448833629871497e-05,-2.132728797265738e-06,7.664388561660683e-07,1.1953125
3.647197732474726e-05,9.079322388378531e-05,6.775247042756412e-05,3.8455618350779546e-05,9.720191027558193e-05,-4.421545365764532e-06,7.950172881252458e-05,-2.608900888088645e-05,9.399756707968361e-05,-2.8956676534320024e-06,8.056984321115736e-05,8.819923177282001e-05,5.9817906323434955e-05,0.00011993748818933663,6.637918048646483e-05,9.231910159611784e-05,2.884258876308461e-05,2.1976139057588226e-05,3.906596943571256e-05,-7.778476332896096e-06,-6.068510849332083e-07,1.19921875
3.5861626239814245e-05,9.04880483413188e-05,6.912576036866339e-05,3.982890829187882e-05,9.781226136051495e-05,3.499999999803549e-09,7.934914104129135e-05,-2.517348225348693e-05,9.247168936735109e-05,-6.068510849332083e-07,8.301124755088941e-05,8.957252171391929e-05,6.0733432950834475e-05,0.00013153415880306384,6.698953157139784e-05,9.30820404522841e-05,3.0063290932950636e-05,2.212872682882148e-05,4.318583925901039e-05,-1.0372468443861397e-05,-6.068510849332083e-07,1.203125
3.9371144978179065e-05,9.094581165501855e-05,7.095681362346242e-05,3.982890829187882e-05,9.842261244544795e-05,7.175125247962693e-06,7.889137772759157e-05,-2.2884665684988137e-05,9.033546057008555e-05,3.818194280831127e-06,8.545265189062145e-05,8.804664400158675e-05,6.210672289193375e-05,0.0001348910897701954,6.668435602893134e-05,9.674414696188218e-05,3.158916864528316e-05,2.212872682882148e-05,4.547465582750918e-05,-1.006729290139489e-05,9.190266273993212e-07,1.20703125
4.516948028504268e-05,8.98776972563858e-05,7.248269133579496e-05,3.8455618350779546e-05,9.872778798791447e-05,1.282087278359305e-05,7.72129122440258e-05,-1.9069971404156817e-05,8.774146845912025e-05,7.175125247962693e-06,8.819923177282001e-05,8.438453749198869e-05,6.348001283303303e-05,0.0001301608688619646,6.668435602893134e-05,0.00010208471895504602,3.280987081514919e-05,2.1670963515121723e-05,4.608500691244219e-05,-4.726720908231038e-06,2.9026676534316095e-06,1.2109375
