EEG Fp1-Ref,EEG Fp2-Ref,EEG F7-Ref,EEG F3-Ref,EEG Fz-Ref,EEG F4-Ref,EEG F8-Ref,EEG T3-Ref,EEG C3-Ref,EEG Cz-Ref,EEG C4-Ref,EEG T4-Ref,EEG T5-Ref,EEG P3-Ref,EEG Pz-Ref,EEG P4-Ref,EEG T6-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-9.120266273997141e-07,-3.81119428083152e-06,-1.0372468443861397e-05,-2.2732077913754884e-05,-1.2050933927427179e-05,-3.3534309671317616e-06,-2.743079882198749e-06,-9.304354045228626e-06,-4.26895759453128e-06,3.0867554246630944e-07,1.5293777123323331e-06,4.612633136995624e-07,-3.963782052064773e-06,5.1914842219304035e-06,2.3502016769920755e-05,9.616529587694738e-06,7.664388561660683e-07,1.0837231757560764e-05,4.428545365764139e-06,-9.762117358928386e-06,3.499999999803549e-09,147.0625
4.612633136995624e-07,-3.3534309671317616e-06,-2.4379043397322436e-06,-2.2884665684988137e-05,-1.2050933927427179e-05,-2.8956676534320024e-06,-1.21720216986622e-06,-8.541415189062362e-06,-4.574133136997785e-06,3.0867554246630944e-07,1.6819654835655861e-06,9.190266273993212e-07,-3.2008431958985084e-06,5.649247535630163e-06,2.3196841227454252e-05,9.616529587694738e-06,1.2242021698658271e-06,1.1294995071260522e-05,4.123369823297633e-06,-1.1898346156193926e-05,-1.490877712334494e-07,147.06640625
1.37678994109908e-06,-3.5060187383650144e-06,-7.778476332896096e-06,-2.349501676992115e-05,-1.1287995071260915e-05,-2.285316568498991e-06,-1.21720216986622e-06,-8.388827417829109e-06,-5.33707199316405e-06,-4.542633136999553e-07,1.5293777123323331e-06,-1.490877712334494e-07,-3.5060187383650144e-06,4.581133136997392e-06,2.2586490142521243e-05,9.15876627399498e-06,7.664388561660683e-07,1.0074292901394498e-05,4.581133136997392e-06,-1.1135407300027661e-05,-7.594388561664611e-07,147.0703125
1.834553254798839e-06,-3.5060187383650144e-06,-1.708633037812453e-05,-2.2274314600055127e-05,-1.1593170613727421e-05,-2.8956676534320024e-06,-7.594388561664611e-07,-9.304354045228626e-06,-5.794835306863808e-06,-3.0167554246670236e-07,1.6819654835655861e-06,-7.594388561664611e-07,-3.3534309671317616e-06,3.6656065095978743e-06,2.1213200201421964e-05,8.701002960295222e-06,-1.21720216986622e-06,9.616529587694738e-06,2.9026676534316095e-06,-8.541415189062362e-06,-9.120266273997141e-07,147.07421875
6.138510849328153e-07,-4.574133136997785e-06,-1.0677643986327902e-05,-2.2121726828821874e-05,-1.0982819528794408e-05,-2.132728797265738e-06,-2.285316568498991e-06,-9.762117358928386e-06,-5.642247535630556e-06,-4.542633136999553e-07,2.292316568498598e-06,3.499999999803549e-09,-4.26895759453128e-06,3.0552554246648627e-06,2.0297673574022444e-05,8.243239646595463e-06,-2.743079882198749e-06,8.853590731528475e-06,1.834553254798839e-06,-6.40518639179682e-06,-7.594388561664611e-07,147.078125
9.190266273993212e-07,-4.574133136997785e-06,-6.100010849330315e-06,-2.1358787972655608e-05,-1.1440582842494168e-05,-2.5904921109654964e-06,-1.8275532547992318e-06,-9.762117358928386e-06,-5.489659764397302e-06,3.499999999803549e-09,1.5293777123323331e-06,-3.2008431958985084e-06,-4.26895759453128e-06,2.292316568498598e-06,1.9992498031555938e-05,7.480300790429198e-06,-2.8956676534320024e-06,8.853590731528475e-06,1.6819654835655861e-06,-4.421545365764532e-06,-3.0167554246670236e-07,147.08203125
-1.490877712334494e-07,-3.658606509598267e-06,-5.33707199316405e-06,-2.0595849116489342e-05,-1.1287995071260915e-05,-2.132728797265738e-06,-1.8275532547992318e-06,-8.99917850276212e-06,-5.642247535630556e-06,-3.0167554246670236e-07,1.2242021698658271e-06,-4.879308679464291e-06,-4.116369823298026e-06,3.2078431958981155e-06,1.9839910260322688e-05,7.480300790429198e-06,-2.4379043397322436e-06,9.006178502761727e-06,1.6819654835655861e-06,1.0716143986325743e-06,3.499999999803549e-09,147.0859375
-1.674965483565979e-06,-4.574133136997785e-06,-4.726720908231038e-06,-1.9985498031556333e-05,-1.0982819528794408e-05,-3.0482554246652556e-06,-3.2008431958985084e-06,-8.846590731528868e-06,-5.33707199316405e-06,-3.0167554246670236e-07,7.664388561660683e-07,-1.980141026032485e-06,-3.0482554246652556e-06,3.5130187383646215e-06,1.9992498031555938e-05,7.327713019195945e-06,-2.4379043397322436e-06,1.0532056215094257e-05,2.7500798821983563e-06,1.1447582842493775e-05,-4.542633136999553e-07,147.08984375
-1.674965483565979e-06,-5.33707199316405e-06,-6.862949705496579e-06,-1.9222559175390067e-05,-1.1898346156193926e-05,-4.421545365764532e-06,-3.963782052064773e-06,-8.694002960295615e-06,-5.184484221930796e-06,-1.490877712334494e-07,3.0867554246630944e-07,-2.743079882198749e-06,-3.658606509598267e-06,4.428545365764139e-06,1.9229559175389672e-05,7.0225374767294395e-06,-3.2008431958985084e-06,1.0684643986327509e-05,2.5974921109651035e-06,2.014508580278919e-05,-1.0646143986329673e-06,147.09375
-2.285316568498991e-06,-5.947423078097062e-06,-1.0830231757561157e-05,-2.0138085802789586e-05,-1.2661285012360192e-05,-5.031896450697544e-06,-4.26895759453128e-06,-9.762117358928386e-06,-5.947423078097062e-06,3.0867554246630944e-07,3.499999999803549e-09,-3.5060187383650144e-06,-3.0482554246652556e-06,4.275957594530887e-06,1.9992498031555938e-05,7.480300790429198e-06,-2.8956676534320024e-06,1.0684643986327509e-05,2.9026676534316095e-06,2.1365787972655213e-05,-1.21720216986622e-06,147.09765625
-1.980141026032485e-06,-6.710361934263327e-06,-5.33707199316405e-06,-2.0748436887722595e-05,-1.2966460554826697e-05,-5.794835306863808e-06,-4.26895759453128e-06,-7.931064104129349e-06,-5.031896450697544e-06,6.138510849328153e-07,-4.542633136999553e-07,-4.116369823298026e-06,-2.132728797265738e-06,4.428545365764139e-06,2.014508580278919e-05,7.480300790429198e-06,-2.285316568498991e-06,1.1294995071260522e-05,2.5974921109651035e-06,1.7703681463057147e-05,-9.120266273997141e-07,147.1015625
-3.5060187383650144e-06,-7.473300790429591e-06,-8.083651875362602e-06,-2.0901024658955852e-05,-1.4492338267159225e-05,-6.710361934263327e-06,-5.947423078097062e-06,-8.541415189062362e-06,-5.642247535630556e-06,3.499999999803549e-09,-1.21720216986622e-06,-6.710361934263327e-06,-2.8956676534320024e-06,4.581133136997392e-06,2.0297673574022444e-05,7.327713019195945e-06,-2.285316568498991e-06,1.0379468443861004e-05,2.4449043397318507e-06,1.4346750495925581e-05,-7.594388561664611e-07,147.10546875
-4.726720908231038e-06,-7.778476332896096e-06,-1.3424223868526456e-05,-2.0595849116489342e-05,-1.4339750495925974e-05,-7.015537476729832e-06,-6.557774163030073e-06,-1.0372468443861397e-05,-5.33707199316405e-06,1.560877712330565e-07,-6.068510849332083e-07,-5.947423078097062e-06,-2.743079882198749e-06,4.733720908230645e-06,2.060284911648895e-05,7.327713019195945e-06,-2.5904921109654964e-06,1.0532056215094257e-05,2.9026676534316095e-06,8.395827417828716e-06,-9.120266273997141e-07,147.109375
-5.947423078097062e-06,-8.99917850276212e-06,-1.3271636097293203e-05,-2.0443261345256092e-05,-1.4339750495925974e-05,-7.473300790429591e-06,-7.473300790429591e-06,-1.0982819528794408e-05,-5.642247535630556e-06,3.0867554246630944e-07,-9.120266273997141e-07,-6.100010849330315e-06,-3.0482554246652556e-06,4.428545365764139e-06,1.9992498031555938e-05,7.327713019195945e-06,-3.0482554246652556e-06,9.921705130161246e-06,2.292316568498598e-06,-5.642247535630556e-06,-1.0646143986329673e-06,147.11328125
-6.862949705496579e-06,-9.762117358928386e-06,-9.91470513016164e-06,-2.0595849116489342e-05,-1.4339750495925974e-05,-7.168125247963085e-06,-7.473300790429591e-06,-1.1593170613727421e-05,-5.947423078097062e-06,-1.490877712334494e-07,-1.21720216986622e-06,-6.100010849330315e-06,-3.81119428083152e-06,4.275957594530887e-06,2.106061243018871e-05,7.327713019195945e-06,-2.285316568498991e-06,9.311354045228233e-06,2.5974921109651035e-06,-2.1663963515122115e-05,-1.21720216986622e-06,147.1171875
-5.947423078097062e-06,-9.762117358928386e-06,-8.694002960295615e-06,-1.9832910260323083e-05,-1.311904832605995e-05,-6.710361934263327e-06,-7.778476332896096e-06,-1.1440582842494168e-05,-5.489659764397302e-06,3.499999999803549e-09,-1.8275532547992318e-06,-5.947423078097062e-06,-3.658606509598267e-06,3.818194280831127e-06,2.0755436887722204e-05,7.0225374767294395e-06,-1.0646143986329673e-06,9.463941816461487e-06,2.292316568498598e-06,-2.959852761925127e-05,-1.21720216986622e-06,147.12109375
-7.015537476729832e-06,-9.91470513016164e-06,-1.006729290139489e-05,-2.0138085802789586e-05,-1.2661285012360192e-05,-7.473300790429591e-06,-8.694002960295615e-06,-1.1287995071260915e-05,-5.642247535630556e-06,-3.0167554246670236e-07,-2.132728797265738e-06,-3.81119428083152e-06,-3.658606509598267e-06,3.97078205206438e-06,2.0755436887722204e-05,6.56477416302968e-06,-1.21720216986622e-06,9.616529587694738e-06,2.4449043397318507e-06,-3.020887870418428e-05,-9.120266273997141e-07,147.125
-6.862949705496579e-06,-1.0372468443861397e-05,-1.2203521698660432e-05,-2.029067357402284e-05,-1.311904832605995e-05,-7.931064104129349e-06,-8.388827417829109e-06,-1.1593170613727421e-05,-5.184484221930796e-06,-1.490877712334494e-07,-2.132728797265738e-06,-3.81119428083152e-06,-4.574133136997785e-06,4.275957594530887e-06,2.1213200201421964e-05,6.869949705496186e-06,-2.285316568498991e-06,9.311354045228233e-06,2.139728797265345e-06,-2.9445939848018015e-05,-9.120266273997141e-07,147.12890625
-6.252598620563567e-06,-1.0219880672628144e-05,-1.6323391521958262e-05,-2.029067357402284e-05,-1.2966460554826697e-05,-7.931064104129349e-06,-8.846590731528868e-06,-1.0830231757561157e-05,-4.726720908231038e-06,3.0867554246630944e-07,-2.5904921109654964e-06,-5.33707199316405e-06,-4.574133136997785e-06,3.818194280831127e-06,2.151837574388847e-05,6.717361934262934e-06,-2.5904921109654964e-06,8.853590731528475e-06,2.139728797265345e-06,-2.807264990691874e-05,-1.5223777123327258e-06,147.1328125
-6.252598620563567e-06,-1.0982819528794408e-05,-1.8154444776757297e-05,-2.029067357402284e-05,-1.3271636097293203e-05,-7.931064104129349e-06,-9.151766273995373e-06,-1.1440582842494168e-05,-5.33707199316405e-06,3.499999999803549e-09,-2.5904921109654964e-06,-5.794835306863808e-06,-5.184484221930796e-06,3.5130187383646215e-06,2.1823551286354977e-05,6.56477416302968e-06,-2.743079882198749e-06,8.243239646595463e-06,1.5293777123323331e-06,-2.6851947737052717e-05,-1.8275532547992318e-06,147.13671875
-7.320713019196338e-06,-1.1745758384960673e-05,-1.6933742606891275e-05,-2.0595849116489342e-05,-1.4034574953459467e-05,-8.541415189062362e-06,-8.846590731528868e-06,-1.2356109469893686e-05,-5.642247535630556e-06,3.499999999803549e-09,-2.5904921109654964e-06,-6.252598620563567e-06,-5.489659764397302e-06,3.6656065095978743e-06,2.1213200201421964e-05,5.954423078096669e-06,-2.743079882198749e-06,7.632888561662451e-06,1.5293777123323331e-06,-2.8988176534318255e-05,-1.674965483565979e-06,147.140625
-8.694002960295615e-06,-1.2203521698660432e-05,-1.8459620319223804e-05,-1.9985498031556333e-05,-1.4034574953459467e-05,-8.388827417829109e-06,-8.846590731528868e-06,-1.2356109469893686e-05,-5.031896450697544e-06,3.499999999803549e-09,-2.5904921109654964e-06,-8.694002960295615e-06,-5.642247535630556e-06,3.97078205206438e-06,2.1823551286354977e-05,6.869949705496186e-06,-1.674965483565979e-06,7.480300790429198e-06,2.139728797265345e-06,-3.2192519730216566e-05,-1.3697899410994728e-06,147.14453125
-8.99917850276212e-06,-1.2050933927427179e-05,-1.571304043702525e-05,-1.9985498031556333e-05,-1.418716272469272e-05,-8.846590731528868e-06,-8.99917850276212e-06,-1.1593170613727421e-05,-5.489659764397302e-06,-1.490877712334494e-07,-2.132728797265738e-06,-9.45694181646188e-06,-5.642247535630556e-06,4.275957594530887e-06,2.1976139057588226e-05,7.175125247962693e-06,-2.5904921109654964e-06,7.632888561662451e-06,2.292316568498598e-06,-3.036146647541753e-05,-1.3697899410994728e-06,147.1484375
-8.846590731528868e-06,-1.2050933927427179e-05,-1.0372468443861397e-05,-1.9527734717856573e-05,-1.5102689352092238e-05,-9.609529587695131e-06,-9.304354045228626e-06,-1.1287995071260915e-05,-4.879308679464291e-06,1.560877712330565e-07,-2.743079882198749e-06,-6.710361934263327e-06,-4.574133136997785e-06,4.733720908230645e-06,2.212872682882148e-05,7.175125247962693e-06,-3.3534309671317616e-06,8.548415189061969e-06,1.5293777123323331e-06,-2.746229882198573e-05,-1.8275532547992318e-06,147.15234375
-1.006729290139489e-05,-1.2661285012360192e-05,-1.1593170613727421e-05,-2.0138085802789586e-05,-1.5560452665791996e-05,-9.609529587695131e-06,-9.91470513016164e-06,-1.1135407300027661e-05,-5.184484221930796e-06,-1.490877712334494e-07,-3.5060187383650144e-06,-7.320713019196338e-06,-4.421545365764532e-06,5.344071993163657e-06,2.2433902371287986e-05,6.869949705496186e-06,-3.963782052064773e-06,8.09065187536221e-06,1.0716143986325743e-06,-2.975111539048452e-05,-2.132728797265738e-06,147.15625
-1.2813872783593443e-05,-1.2813872783593443e-05,-1.6933742606891275e-05,-1.9527734717856573e-05,-1.4492338267159225e-05,-8.541415189062362e-06,-1.006729290139489e-05,-1.0830231757561157e-05,-4.879308679464291e-06,1.560877712330565e-07,-3.658606509598267e-06,-7.320713019196338e-06,-4.116369823298026e-06,5.649247535630163e-06,2.2739077913754492e-05,6.869949705496186e-06,-3.0482554246652556e-06,8.243239646595463e-06,1.5293777123323331e-06,-3.11244053315838e-05,-1.8275532547992318e-06,147.16015625
-1.2050933927427179e-05,-1.357681163975971e-05,-1.2661285012360192e-05,-1.9680322489089826e-05,-1.4797513809625734e-05,-9.304354045228626e-06,-1.0982819528794408e-05,-1.0830231757561157e-05,-5.031896450697544e-06,3.499999999803549e-09,-3.658606509598267e-06,-8.083651875362602e-06,-4.879308679464291e-06,6.107010849329922e-06,2.2739077913754492e-05,6.56477416302968e-06,-3.2008431958985084e-06,8.853590731528475e-06,1.987141026032092e-06,-2.5783833338419944e-05,-1.5223777123327258e-06,147.1640625
-1.1593170613727421e-05,-1.464492603839248e-05,-9.762117358928386e-06,-1.876479586169031e-05,-1.4950101580858985e-05,-9.304354045228626e-06,-1.1135407300027661e-05,-1.2203521698660432e-05,-4.574133136997785e-06,3.499999999803549e-09,-3.3534309671317616e-06,-8.846590731528868e-06,-4.421545365764532e-06,6.869949705496186e-06,2.3196841227454252e-05,5.954423078096669e-06,-3.3534309671317616e-06,8.09065187536221e-06,1.6819654835655861e-06,-2.395278008362091e-05,-1.5223777123327258e-06,147.16796875
-1.2356109469893686e-05,-1.4339750495925974e-05,-1.1898346156193926e-05,-1.8459620319223804e-05,-1.464492603839248e-05,-9.762117358928386e-06,-1.2050933927427179e-05,-1.2203521698660432e-05,-4.574133136997785e-06,-3.0167554246670236e-07,-3.963782052064773e-06,-9.304354045228626e-06,-4.421545365764532e-06,7.327713019195945e-06,2.3502016769920755e-05,5.344071993163657e-06,-4.26895759453128e-06,7.938064104128956e-06,1.2242021698658271e-06,-3.127699310281705e-05,-1.8275532547992318e-06,147.171875
-1.0830231757561157e-05,-1.418716272469272e-05,-8.99917850276212e-06,-1.8001857005524044e-05,-1.3881987182226214e-05,-9.151766273995373e-06,-1.1287995071260915e-05,-1.1135407300027661e-05,-4.26895759453128e-06,-1.490877712334494e-07,-4.421545365764532e-06,-8.846590731528868e-06,-4.421545365764532e-06,7.480300790429198e-06,2.3196841227454252e-05,4.886308679463898e-06,-6.40518639179682e-06,5.344071993163657e-06,-1.674965483565979e-06,-3.280287081514958e-05,-1.980141026032485e-06,147.17578125
-8.846590731528868e-06,-1.2813872783593443e-05,-5.184484221930796e-06,-1.739150592059103e-05,-1.311904832605995e-05,-8.846590731528868e-06,-9.91470513016164e-06,-1.0677643986327902e-05,-4.116369823298026e-06,-1.490877712334494e-07,-4.26895759453128e-06,-1.1135407300027661e-05,-4.421545365764532e-06,7.327713019195945e-06,2.2586490142521243e-05,3.818194280831127e-06,-6.862949705496579e-06,2.4449043397318507e-06,-4.726720908231038e-06,-2.2579490142521634e-05,-2.132728797265738e-06,147.1796875
-7.931064104129349e-06,-1.2508697241126939e-05,-6.100010849330315e-06,-1.6323391521958262e-05,-1.1898346156193926e-05,-8.541415189062362e-06,-9.45694181646188e-06,-1.006729290139489e-05,-3.5060187383650144e-06,-1.490877712334494e-07,-3.81119428083152e-06,-7.6258885616628435e-06,-5.184484221930796e-06,7.327713019195945e-06,2.1213200201421964e-05,2.7500798821983563e-06,-8.083651875362602e-06,9.190266273993212e-07,-7.168125247963085e-06,-3.158216864528356e-05,-1.980141026032485e-06,147.18359375
-1.052505621509465e-05,-1.418716272469272e-05,-8.694002960295615e-06,-1.7238918149357778e-05,-1.2813872783593443e-05,-8.99917850276212e-06,-1.357681163975971e-05,-1.052505621509465e-05,-4.116369823298026e-06,1.560877712330565e-07,-3.963782052064773e-06,-8.083651875362602e-06,-4.116369823298026e-06,8.548415189061969e-06,2.1976139057588226e-05,3.818194280831127e-06,-4.574133136997785e-06,6.4121863917964275e-06,-7.594388561664611e-07,-9.82630246742151e-05,-1.980141026032485e-06,147.1875
-1.4034574953459467e-05,-1.784926923429079e-05,-1.1745758384960673e-05,-1.9069971404156817e-05,-1.4492338267159225e-05,-1.0677643986327902e-05,-1.5102689352092238e-05,-1.2813872783593443e-05,-4.574133136997785e-06,-6.068510849332083e-07,-4.116369823298026e-06,-1.1440582842494168e-05,-3.81119428083152e-06,9.006178502761727e-06,2.3044253456221e-05,5.496659764396909e-06,2.4449043397318507e-06,1.5567452665791605e-05,1.1905346156193533e-05,-0.00021911253949095144,-2.285316568498991e-06,147.19140625
-1.5865628208258503e-05,-1.9069971404156817e-05,-1.3729399410992963e-05,-2.0443261345256092e-05,-1.4797513809625734e-05,-1.0982819528794408e-05,-1.5255277123325491e-05,-1.418716272469272e-05,-4.726720908231038e-06,-3.0167554246670236e-07,-4.26895759453128e-06,-1.1135407300027661e-05,-3.5060187383650144e-06,9.616529587694738e-06,2.3044253456221e-05,6.869949705496186e-06,6.717361934262934e-06,1.9534734717856182e-05,1.8161444776756906e-05,-0.0003324852535172584,-2.743079882198749e-06,147.1953125
-1.464492603839248e-05,-1.9069971404156817e-05,-1.769668146305754e-05,-2.0138085802789586e-05,-1.4492338267159225e-05,-1.1745758384960673e-05,-1.5102689352092238e-05,-1.4339750495925974e-05,-4.574133136997785e-06,-3.0167554246670236e-07,-4.421545365764532e-06,-1.0677643986327902e-05,-2.8956676534320024e-06,9.311354045228233e-06,2.3196841227454252e-05,6.717361934262934e-06,8.548415189061969e-06,2.1365787972655213e-05,2.0297673574022444e-05,-0.0003533897781762141,-2.743079882198749e-06,147.19921875
